,Liberty,Glassport,Harrison,NorthBraddock,Lawrenceville
rmse,17.021184585489546,4.114934822727453,0.004376434995298146,7.271272429198238,4.178219798084997
r,-0.2700080888167108,0.13722441726745394,0.5546913087362907,0.1502751488827287,-0.2054149429590488
p,0.2242688364494319,0.5225576271830423,0.004906647512493421,0.48337162595658156,0.33558571619068167
predictions,"[0.03459652 0.01991403 0.18652667 0.07793964 0.00154361 0.00180639
 0.00247763 0.00391488 0.06555639 0.0311476  0.00184116 0.002461
 0.00229609 0.00137322 0.00107058 0.00120479 0.00158018 0.00153503
 0.00230812 0.00202871 0.00063616 0.03424032]","[0.05872774 0.09019871 0.20312351 0.28803912 0.06936665 0.00495325
 0.00629723 0.01148265 0.00105432 0.00343772 0.00290686 0.00464606
 0.00491352 0.00361489 0.00213784 0.00181631 0.00188572 0.00223756
 0.00214748 0.00343142 0.00277827 0.00086878 0.00362576 0.05469283]","[0.000000e+00 0.000000e+00 5.518500e-05 1.714320e-03 1.281413e-03
 4.635000e-06 4.576000e-06 0.000000e+00 0.000000e+00 0.000000e+00
 4.075462e-03 7.646747e-03 1.439470e-04 4.056100e-06 5.205100e-06
 5.325000e-07 1.060500e-06 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]","[0.00000000e+00 0.00000000e+00 1.17812564e-01 2.46953482e-01
 1.01679850e-02 4.86900000e-06 5.30910000e-05 0.00000000e+00
 7.30496000e-04 9.79861960e-02 4.58941310e-02 2.23889900e-03
 2.50350000e-05 0.00000000e+00 3.64330000e-06 6.38700000e-07
 3.68990000e-06 6.28770000e-06 3.65455000e-05 4.08016000e-05
 1.74008000e-05 1.78899600e-04 3.46346000e-04 2.69918000e-04]","[2.245840e-04 1.370930e-04 6.086200e-04 1.149870e-03 1.334900e-04
 1.012000e-05 3.284810e-04 1.080350e-04 0.000000e+00 7.840000e-06
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 3.292100e-06 7.163000e-06 7.367200e-06 8.142500e-06 1.107490e-05
 2.872290e-05 1.834340e-04 1.210233e-04 7.207490e-05]"
targets,"[ 2.          0.          7.         15.         37.         15.
 11.          8.         17.         16.          9.          9.
 15.         24.         12.         12.66666667 13.33333333 14.
 21.         31.         27.          3.        ]","[8.  5.  4.  4.  5.  3.  2.  3.  3.  4.  3.  4.  5.  7.  6.  4.5 3.  6.
 3.  1.  1.  2.  2.  1. ]","[0.002 0.003 0.003 0.005 0.005 0.012 0.008 0.005 0.005 0.004 0.01  0.01
 0.007 0.005 0.003 0.002 0.002 0.002 0.001 0.001 0.001 0.001 0.001 0.001]","[10. 10.  9.  8. 11.  9.  8.  9.  5.  6.  7.  8.  4.  3.  2.  4.  5.  5.
  7.  5.  6.  5. 10.  9.]",[3. 1. 4. 2. 6. 9. 4. 5. 4. 4. 7. 6. 4. 2. 2. 3. 3. 3. 3. 4. 2. 3. 4. 3.]
