,Liberty,Glassport,Harrison,NorthBraddock,Lawrenceville
rmse,31.90647272249896,11.284656494288434,0.011356732133501309,15.089182873434156,13.220504228274372
r,0.5199474658581805,0.4433377073296433,-0.07983577628154244,0.6491198235754028,0.028936459229454453
p,0.009206031135566173,0.030017592982846328,0.7107659894273516,0.0005994884897548229,0.8932292663863903
predictions,"[0.00022359 0.00025551 0.00044629 0.00401856 0.0300423  0.01137266
 0.00956396 0.00852292 0.00975313 0.00476764 0.0050121  0.0056912
 0.0041179  0.00485688 0.00175363 0.00069556 0.000531   0.00173863
 0.0047615  0.00666322 0.00574043 0.00745971 0.00079769 0.00022002]","[4.7459700e-04 5.1756600e-04 9.3885500e-04 8.7083920e-03 5.0871638e-02
 9.1349120e-03 9.6909790e-03 1.8605200e-04 3.8151300e-04 1.1087200e-04
 2.2348100e-04 1.2259500e-04 8.3539000e-05 1.1947000e-04 9.9434000e-05
 4.6192200e-04 1.8227810e-03 5.0623980e-03 7.1767650e-03 8.2745330e-03
 8.6844080e-03 1.1200782e-02 1.6033250e-03 3.2381200e-04]","[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 1.747500e-05 1.497440e-04 7.429180e-04 1.739456e-03 1.354201e-03
 1.111402e-03 1.426914e-03 1.038320e-03 1.130202e-03 8.084300e-04
 3.606630e-04 1.281530e-04 3.011000e-05 1.100500e-05 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]","[1.6428900e-03 3.7765800e-03 4.0199000e-03 2.1184070e-03 4.0229900e-04
 3.5993221e-02 4.1752806e-02 2.6858730e-03 3.1618160e-03 1.6451960e-03
 1.8685260e-03 1.9062090e-03 1.5459030e-03 1.5993880e-03 3.0921700e-04
 5.6731000e-05 2.0466000e-05 8.1340000e-06 0.0000000e+00 5.7040000e-06
 7.0715000e-05 9.7642000e-05 7.2757700e-04 1.1589780e-03]","[2.424710e-03 5.744025e-03 6.224740e-04 2.714280e-04 0.000000e+00
 0.000000e+00 1.182830e-04 1.512200e-05 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 3.998000e-06 3.275000e-06 2.087000e-05
 9.737300e-05 1.116800e-04 2.116220e-04 2.146750e-04]"
targets,"[26. 31. 18. 31. 51. 64. 66. 81. 26. 21. 17. 19. 24. 23. 19. 11.  7.  9.
 12.  7.  1.  8. 10.  8.]","[16. 17. 15. 17. 22. 24. 19. 11.  7.  3.  1.  4.  4.  5.  5.  6.  7.  6.
  5.  3.  1.  4.  5. 11.]","[0.011 0.011 0.014 0.023 0.024 0.024 0.014 0.018 0.016 0.006 0.006 0.005
 0.005 0.006 0.007 0.007 0.006 0.004 0.003 0.003 0.003 0.003 0.003 0.003]","[14. 17. 26. 29. 28. 31. 31. 15.  7.  7.  4.  5.  6.  6.  6.  7.  6.  4.
  4.  4.  6.  6.  6.  7.]","[10. 13. 12. 24. 20. 18. 18. 26. 15. 18. 15. 14. 10.  9.  7.  9.  5.  4.
  4.  3.  5.  6.  5.  7.]"
