,Liberty,Glassport,Harrison,NorthBraddock,Lawrenceville
rmse,20.953525515738754,12.35800792845661,0.00943081241400967,7.826159092226417,5.855843580218707
r,0.19982983474989602,0.4667693621958098,0.6487677562805991,-0.3450940890247087,-0.29066949332223624
p,0.34917448295807785,0.021481185184570605,0.0006049923787616607,0.0986274189843087,0.16822407850825175
predictions,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.2883700e-03 2.3847705e-02 2.3796049e-02 1.4412899e-02 1.4005930e-02
 1.6214340e-03 8.1941000e-05 9.3420000e-05 6.6983000e-04 1.6139010e-03
 1.0659770e-03 3.4507000e-05 2.7739400e-04 7.4328000e-05 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00]","[0.00020798 0.00047841 0.00011169 0.         0.00017267 0.0002985
 0.00027641 0.00055038 0.00117155 0.01167372 0.04792125 0.02399836
 0.02683141 0.03616721 0.02385683 0.02408831 0.00135689 0.00402416
 0.001302   0.00059963 0.         0.         0.         0.        ]","[0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.895780e-04 2.056837e-03 1.480718e-03 1.629193e-03
 5.160120e-04 8.947700e-05 0.000000e+00 4.252200e-05 1.545600e-05
 5.395200e-05 1.094430e-04 2.190540e-04 1.051850e-04 7.853900e-05
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00]","[8.5702340e-03 2.5247325e-02 2.2280952e-02 1.5993300e-04 1.7652603e-02
 1.6414031e-02 1.9380660e-03 5.0420430e-03 4.5673000e-03 3.0535800e-02
 7.4974565e-02 6.7275755e-02 7.4883110e-02 8.2267900e-02 6.8296571e-02
 3.0395224e-02 2.0881581e-02 1.7046929e-02 1.9160408e-02 1.7282428e-02
 2.2353500e-04 1.3093000e-05 0.0000000e+00 2.3595000e-04]","[7.8861320e-03 1.1837068e-02 1.0681450e-02 2.7293740e-03 8.0759800e-04
 4.8845700e-04 0.0000000e+00 1.2845600e-04 0.0000000e+00 1.2817900e-04
 2.0001190e-03 1.3546812e-02 1.5493737e-02 1.3444964e-02 1.0308618e-02
 2.7428770e-03 1.5255020e-03 1.6014620e-03 1.2890570e-03 1.1394570e-03
 1.4419520e-03 9.5727000e-05 0.0000000e+00 1.3823300e-04]"
targets,"[20. 19. 16. 17. 18. 14. 22. 25. 17. 26. 28. 22. 23. 22. 26. 21. 41. 21.
 21. 11. 11. 10. 13. 13.]","[11. 13. 12.  9. 10. 13.  9.  9. 12. 13. 13. 10. 15. 14. 18. 15. 13. 16.
 15. 10. 11. 10. 11.  9.]","[0.006 0.009 0.008 0.01  0.011 0.011 0.012 0.014 0.015 0.013 0.013 0.013
 0.009 0.01  0.01  0.009 0.008 0.009 0.007 0.006 0.006 0.006 0.004 0.005]","[ 8. 10. 10. 10. 10. 10.  7.  8. 10. 10.  0.  8.  8.  7.  6.  6.  6.  5.
  7.  5.  6.  6.  8.  9.]",[4. 5. 4. 5. 8. 9. 5. 7. 8. 8. 7. 5. 6. 5. 6. 5. 5. 4. 4. 4. 5. 4. 6. 7.]
