,Liberty,Glassport,Harrison,NorthBraddock,Lawrenceville
rmse,40.631322399806294,14.800737654538827,0.009138559640058705,37.08018766260286,24.204231901270397
r,-0.16425645032408548,-0.14423344207027217,0.15389466114546946,0.8517860516290012,-0.29448242215816767
p,0.44310330850955987,0.501325649550311,0.4727733863876019,1.2945781226199793e-07,0.16245854545993313
predictions,"[2.17911000e-04 1.10009600e-03 6.45019330e-02 6.36770980e-02
 1.06469800e-02 0.00000000e+00 0.00000000e+00 3.00700000e-03
 1.22677820e-01 2.49587753e-01 2.90547312e-01 2.88131450e-01
 1.12128720e-01 2.59278390e-02 1.49847950e-02 2.68121600e-03
 9.99542900e-04 1.95203390e-03 3.93097830e-03 2.16223050e-03
 2.31520370e-03 6.56636070e-03 8.18341000e-04 4.76457600e-03]","[6.06510000e-04 2.90108000e-04 2.06250000e-04 1.58799100e-03
 5.47342120e-02 2.15077332e-01 3.48248620e-01 4.78775840e-01
 4.30673860e-01 3.56319420e-01 3.43428582e-01 4.75693270e-01
 3.29970793e-01 9.62459520e-02 3.31977900e-03 4.55304000e-04
 1.76621000e-03 4.13920160e-03 6.94925600e-03 3.77495690e-03
 2.12715930e-03 9.67146500e-04 3.71726000e-04 8.99008700e-03]","[0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 4.5825500e-04
 3.3674626e-03 1.7423242e-03 2.3439120e-04 4.1581800e-05 4.4546700e-05
 1.5079320e-04 1.0933570e-04 1.0113300e-05 0.0000000e+00]","[2.53359410e-02 2.03511100e-03 9.64613000e-04 1.00799200e-03
 1.03835059e-01 2.45618389e-01 2.53079192e-01 4.37067060e-01
 4.45877399e-01 4.78754515e-01 2.95553295e-01 4.82417369e-01
 2.89680128e-01 8.47281680e-02 3.04853590e-02 6.60826500e-03
 4.36584000e-04 3.69678000e-05 5.17943000e-05 2.63382000e-05
 1.39913220e-03 6.44160700e-03 3.10589400e-04 2.76183000e-04]","[2.69205243e-02 9.19492200e-02 7.89825570e-02 3.59950480e-02
 1.24988000e-02 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.44027700e-03 1.70922610e-02 5.38097300e-03 7.65493000e-05
 6.60600000e-06 2.34630000e-05 1.92946000e-05 2.61650000e-06
 2.21186000e-05 7.31710000e-05 7.81243000e-05 9.68960600e-04]"
targets,"[15.  8.  3.  5. 47. 43. 70. 34. 45. 43. 19. 13. 42. 81. 75. 75. 32. 28.
 23. 32. 27.  9. 23. 24.]","[ 8.  6.  8. 15. 11. 10.  8. 12. 16. 10. 12. 14. 18. 24. 16. 22. 16. 14.
 25. 21. 11. 16. 13. 11.]","[0.001 0.002 0.004 0.005 0.004 0.009 0.016 0.02  0.014 0.011 0.013 0.011
 0.01  0.014 0.013 0.013 0.006 0.003 0.003 0.003 0.002 0.002 0.001 0.001]","[10. 11. 11. 21. 28. 58. 65. 53. 69. 43. 81. 65. 30. 17. 22. 21. 14. 16.
 13. 16. 15. 15. 16. 17.]","[ 7.  7. 10. 27. 48. 46. 34. 30. 39. 34. 19. 15. 19. 27. 17. 24. 12. 13.
 12. 13. 12. 14. 15. 16.]"
