,Liberty,Glassport,Harrison,NorthBraddock,Lawrenceville
rmse,29.457129676577416,12.511678858674452,0.008974180172236019,19.855163877486863,16.350370256473237
r,-0.1996819527552266,0.5820029544162277,0.30427292483437124,0.23326871681380865,0.5917457914303852
p,0.7044580183626028,0.0035745763275646636,0.148292583536739,0.2726439232728448,0.005988123946647302
predictions,[0.00127633 0.00221238 0.00344452 0.00359718 0.00909376 0.00492956],"[3.6337620e-02 6.3448324e-02 5.2899357e-02 5.0461891e-02 1.3556820e-02
 7.0233200e-03 9.9980958e-02 4.7285817e-02 2.8375710e-02 1.3898125e-02
 1.2729435e-02 9.9990080e-03 1.3963910e-03 1.0090290e-03 9.4094000e-04
 9.5883900e-04 3.0652420e-04 3.7062700e-05 4.0810800e-05 2.2123480e-04
 2.6770490e-04 4.1249200e-04 4.4544030e-03]","[0.000000e+00 0.000000e+00 1.646530e-04 4.935300e-05 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 8.576740e-04
 1.976302e-03 2.734234e-03 3.188985e-03 1.586666e-03 8.880985e-04
 7.269105e-04 7.938514e-04 8.355104e-04 6.122347e-04 4.482922e-04
 4.163998e-04 2.278400e-05 0.000000e+00 0.000000e+00]","[2.09174130e-02 2.14171000e-04 1.13245913e-01 5.89434660e-02
 7.53610000e-04 2.10085080e-02 2.18857741e-01 1.90058428e-01
 2.12525601e-01 1.99014511e-01 1.27103804e-01 5.32370630e-02
 1.23080170e-02 3.70431300e-03 2.82787400e-03 3.08616600e-03
 1.97768160e-03 1.10746420e-03 7.91547400e-04 9.96793800e-04
 5.66410200e-04 1.53199000e-04 1.88914600e-03 1.37489690e-02]","[1.0711906e-02 5.9269550e-03 6.9338800e-02 1.2293500e-04 4.3510419e-02
 2.9245698e-02 4.8622690e-03 6.6260600e-04 3.7452000e-05 0.0000000e+00
 3.6650000e-06 0.0000000e+00 2.5645800e-05 1.2660300e-05 1.6106200e-05
 0.0000000e+00 1.2224000e-06 0.0000000e+00 4.4391000e-04 0.0000000e+00]"
targets,[31.  29.5 33.5 29.5 30.  22. ],"[13. 13. 13. 17. 18. 17. 21. 15. 13. 10.  9.  7.  6. 12. 13. 14. 13. 10.
 10.  8. 12.  3.  3.]","[0.006 0.012 0.007 0.008 0.009 0.011 0.013 0.01  0.015 0.014 0.01  0.009
 0.013 0.017 0.01  0.007 0.005 0.009 0.005 0.005 0.006 0.003 0.005 0.005]","[21. 21. 28. 45. 18. 30. 23. 14. 23. 19. 15. 11. 18. 14. 20. 20. 16.  8.
  9. 15. 13. 19.  9.  9.]","[30.  20.5 29.  16.  23.  16.  19.  20.5 18.5 19.  13.5 13.   8.5  7.
  7.   5.   6.   7.5  3.   4.5]"
