,Liberty,Glassport,Harrison,NorthBraddock,Lawrenceville
rmse,12.33460245595629,7.100470489296715,0.00484123921345014,5.36558049909639,3.7581762812766066
r,0.22533509057754952,-0.1172830491954087,0.608447656577684,-0.08497683177695126,0.47433066114470057
p,0.28974872511716154,0.5852142186949298,0.00160636510321782,0.6929967384773232,0.01919046939051904
predictions,"[0.00020268 0.         0.         0.         0.         0.00202115
 0.00394477 0.00523524 0.00432758 0.00490133 0.00609716 0.0075446
 0.00764996 0.00620085 0.00501919 0.00462567 0.00278571 0.00081018
 0.00143804 0.00176683 0.00254348 0.01610697 0.0756348  0.00949505]","[7.2020402e-02 2.9205600e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
 2.9128400e-03 5.8682200e-03 6.5258380e-03 5.9313130e-03 7.0504580e-03
 7.4311770e-03 8.7919220e-03 9.1313850e-03 7.7153920e-03 6.6095990e-03
 7.1000610e-03 4.8033500e-03 4.4605000e-04 3.3482600e-04 7.3208000e-05
 1.0015200e-04 2.0186400e-04 3.5183090e-03 7.3795400e-02]","[1.257824e-03 3.288810e-04 1.492000e-05 7.458600e-05 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00
 0.000000e+00 1.162000e-06 7.223600e-05 2.927580e-04 6.597310e-04
 6.928880e-04 1.327513e-03 5.579347e-03 1.855196e-03]","[1.51140931e-01 5.45341050e-02 7.30688700e-03 4.50984800e-03
 1.36778200e-03 2.32176000e-04 0.00000000e+00 8.11700000e-06
 6.85900000e-06 1.42580000e-05 6.63100000e-06 5.88000000e-06
 1.04930000e-05 8.37100000e-06 2.19630000e-05 1.59410000e-05
 7.48640000e-05 8.82330000e-05 2.84598000e-04 6.35985000e-04
 6.60797000e-04 3.57042700e-03 4.45679420e-02 1.33397567e-01]","[8.5271000e-04 2.1383308e-02 3.4717217e-02 3.2395467e-02 1.9608895e-02
 3.6634900e-03 4.9660000e-06 3.2990000e-06 5.6350000e-06 1.1953000e-05
 6.8840000e-05 1.4492000e-05 3.0020000e-06 2.3221000e-05 2.8653000e-05
 2.7700000e-05 2.6290000e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 1.0528100e-04 1.5773100e-04]"
targets,"[ 5.  3.  3.  4.  7.  7.  6.  7. 11.  6.  5. 13.  9.  8. 15. 15. 11. 14.
 27. 20. 19. 18. 16.  9.]","[ 5.  4.  5.  6.  5.  3.  7.  8.  6.  5.  8.  7.  7.  6.  9. 11.  8.  8.
  6.  9.  8.  9.  8.  7.]","[0.004 0.004 0.004 0.003 0.003 0.002 0.001 0.001 0.001 0.001 0.001 0.001
 0.002 0.002 0.002 0.003 0.003 0.003 0.003 0.006 0.015 0.01  0.01  0.013]",[5. 6. 7. 7. 6. 5. 4. 6. 6. 5. 6. 5. 4. 5. 5. 4. 4. 4. 6. 6. 7. 5. 4. 5.],[3. 4. 5. 5. 4. 3. 2. 5. 4. 4. 5. 4. 4. 3. 3. 3. 2. 3. 3. 3. 4. 4. 4. 4.]
