,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2019-3-14-morning,2019-3-14-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     22.975046      2  1.615645
2.000000     14.175994      1       NaN
3.000000     16.365145     18  9.006014
3.500000      9.525098      2  5.199339
3.750000     26.520399      1       NaN
4.000000     19.047669     30  8.238078
4.250000     18.330201      2  5.989622
4.333333     27.851117      2  5.448245
4.500000     21.289181      7  6.917544
4.545455     18.296966      1       NaN
4.600000     20.941682      1       NaN
4.666667     24.270377      3  4.826633
4.750000     23.595805      1       NaN
5.000000     20.784505     30  8.408009","                  Mean  Count       STD
smell value                            
1.0          22.975046      2  1.615645
2.0          14.175994      1       NaN
3.0          16.365145     18  9.006014
4.0          18.077511     25  8.033246
5.0          20.388655     25  8.960164
7.0           9.525098      2  5.199339
8.0          24.342532      4  9.560228
9.0          19.357598      5  6.284337
10.0         23.506344      4  5.440027
14.0         21.759045      2  2.958384
15.0         23.156902      2  4.756703
16.0         22.122178      1       NaN
17.0         18.330201      2  5.989622
18.0         20.467908      1       NaN
19.0         23.595805      1       NaN
23.0         20.941682      1       NaN
26.0         27.851117      2  5.448245
27.0         31.768369      1       NaN
42.0         29.293042      1       NaN
50.0         18.296966      1       NaN",0.1669426128136906,0.2171309590066094
2019-3-14-afternoon,2019-3-14-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.000000     32.862446      5  19.175822
2.000000     19.249298      2   7.754896
3.000000     17.469856     13  10.260476
4.000000     18.793375     18   6.412967
4.333333     21.839662      1        NaN
5.000000     20.608255     16  14.591090","                  Mean  Count        STD
smell value                             
1.0          31.412240      4  21.823433
2.0          25.720622      3  12.478113
3.0          17.469856     13  10.260476
4.0          18.653852     17   6.582115
5.0          19.507026     14  14.625768
10.0         28.316860      2  16.637458
12.0         21.165267      1        NaN
13.0         21.839662      1        NaN",-0.18330639962294107,-0.01609604115204396
2019-3-15-morning,2019-3-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          21.049772      5  8.000281
2.0          22.405899      1       NaN
4.0          18.804314      2  4.992767
5.0          25.420079      1       NaN","                  Mean  Count       STD
smell value                            
1.0          21.049772      5  8.000281
2.0          22.405899      1       NaN
4.0          18.804314      2  4.992767
5.0          25.420079      1       NaN",0.04701698868855265,0.04701698868855265
2019-3-15-afternoon,2019-3-15-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.410347      3  7.415259
2.0          11.878466      1       NaN
3.0           9.605476      2  8.319500
4.0          15.348518      2  5.130957
5.0           6.431320      1       NaN","                  Mean  Count       STD
smell value                            
1.0           7.129163      2  0.030049
2.0          15.925591      2  5.723499
3.0           9.605476      2  8.319500
4.0          15.348518      2  5.130957
5.0           6.431320      1       NaN",-0.03788096522323117,0.0922716159079026
2019-3-16-morning,2019-3-16-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          17.318322      1  NaN
4.0          13.479261      1  NaN","                  Mean  Count  STD
smell value                       
3.0          17.318322      1  NaN
4.0          13.479261      1  NaN",-1.0,-1.0
2019-3-16-afternoon,2019-3-16-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          10.021697      2  9.747919
3.0           4.889527      1       NaN
5.0          18.195540      3  8.367395","                  Mean  Count       STD
smell value                            
1.0          10.021697      2  9.747919
3.0           4.889527      1       NaN
5.0          18.195540      3  8.367395",0.4847027294203467,0.4847027294203467
2019-3-17-morning,2019-3-17-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          17.635788      4  10.308594","                  Mean  Count        STD
smell value                             
1.0          17.635788      4  10.308594",,
2019-3-17-afternoon,2019-3-17-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           4.220159      3  0.324717
2.0          31.146378      2  6.659249
4.0           0.569351      2  0.322650
5.0           9.917004      1       NaN","                  Mean  Count       STD
smell value                            
1.0           4.220159      3  0.324717
2.0          31.146378      2  6.659249
4.0           0.797499      1       NaN
5.0           9.917004      1       NaN
8.0           0.341202      1       NaN",-0.15998937308509859,-0.28259995844637903
2019-3-18-morning,2019-3-18-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           2.028125      2   2.868203
2.0          17.038046      2  24.095436
5.0          17.787559      1        NaN","                  Mean  Count        STD
smell value                             
1.0           2.028125      2   2.868203
2.0          17.038046      2  24.095436
5.0          17.787559      1        NaN",0.3935982160612971,0.3935982160612971
2019-3-18-afternoon,2019-3-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          18.884035      3  12.014829
3.0          19.253059      1        NaN
4.0          13.798000      1        NaN","                  Mean  Count        STD
smell value                             
1.0          18.884035      3  12.014829
3.0          19.253059      1        NaN
4.0          13.798000      1        NaN",-0.19676544785149566,-0.19676544785149566
2019-3-19-morning,2019-3-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000     14.983486      1       NaN
3.000000     10.400896     11  7.355852
4.000000     18.200794      8  9.014712
4.500000     15.555350      2  2.590991
4.666667     14.261241      1       NaN
5.000000     12.655249      4  5.836928","                  Mean  Count       STD
smell value                            
2.0          14.983486      1       NaN
3.0           9.617898     10  7.254472
4.0          19.173598      7  9.272358
5.0          12.655249      4  5.836928
6.0          18.230872      1       NaN
8.0          11.391169      1       NaN
9.0          15.555350      2  2.590991
14.0         14.261241      1       NaN",0.19453786053840208,0.11108543515057417
2019-3-19-afternoon,2019-3-19-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.814915      6   5.121885
2.0          21.467234      3  10.251163
3.0           9.992081      5   5.571121
4.0           9.251755      4  10.184007
5.0          11.310144      3   7.956704","                  Mean  Count        STD
smell value                             
1.0          11.814915      6   5.121885
2.0          21.467234      3  10.251163
3.0           9.992081      5   5.571121
4.0           9.251755      4  10.184007
5.0          15.825242      2   2.074031
10.0          2.279948      1        NaN",-0.17826500349428193,-0.2740401162138708
2019-3-20-morning,2019-3-20-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.000000     39.649589      2  19.350371
2.000000     19.107913      1        NaN
2.500000     43.742200      1        NaN
3.000000     20.988855     13   5.207513
3.500000     13.843998      2   5.861833
4.000000     21.530327     26  10.419132
4.333333     26.062777      2  10.570763
4.500000     41.214778      2   2.982550
4.666667     19.524303      1        NaN
5.000000     24.970608     28  12.249813","                  Mean  Count        STD
smell value                             
1.0          39.649589      2  19.350371
2.0          19.107913      1        NaN
3.0          21.209124     10   5.602300
4.0          22.053569     23  10.819439
5.0          25.811148     23  12.593425
6.0          20.254622      3   4.519062
7.0          13.843998      2   5.861833
8.0          16.266468      2   8.639891
9.0          41.214778      2   2.982550
10.0         24.162309      5  14.859586
13.0         26.062777      2  10.570763
14.0         19.524303      1        NaN
15.0         28.451254      1        NaN
20.0         20.023458      1        NaN",-0.025271831308014983,0.007164291114367693
2019-3-20-afternoon,2019-3-20-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          14.061601      3  11.377585
2.0           3.794558      3   3.473560
3.0           7.614237      8   8.007075
4.0           6.694072     12   7.755113
4.4           7.224834      1        NaN
4.5           6.891845      1        NaN
5.0           7.867981     11   8.585409","                  Mean  Count        STD
smell value                             
1.0          14.061601      3  11.377585
2.0           3.794558      3   3.473560
3.0           7.614237      8   8.007075
4.0           8.078792      8   9.327628
5.0           7.867981     11   8.585409
8.0           3.365012      3   1.172614
9.0           6.891845      1        NaN
12.0          5.603495      1        NaN
22.0          7.224834      1        NaN",-0.09307688910095377,-0.10183936354712078
2019-3-21-morning,2019-3-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.000000     23.280004      2   5.669660
2.000000     17.866520      2  13.314841
2.666667      9.976957      1        NaN
3.000000     11.115682     10   3.117358
3.333333      9.002763      1        NaN
3.500000     13.408205      3   3.888381
4.000000     14.419980     18   6.047475
4.500000     13.151664      1        NaN
5.000000     12.875824      5   4.957661","                  Mean  Count        STD
smell value                             
1.0          23.280004      2   5.669660
2.0          17.866520      2  13.314841
3.0          10.585590      9   2.787731
4.0          15.413471     13   6.841038
5.0          12.875824      5   4.957661
7.0          13.408205      3   3.888381
8.0          12.017405      5   1.549058
9.0          14.519084      2   1.933825
10.0          9.002763      1        NaN
12.0          9.074452      1        NaN",-0.1949809275728026,-0.2396895527983911
2019-3-21-afternoon,2019-3-21-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          22.290539      4  11.803612
2.0          18.487241      1        NaN
3.0          20.087479      6  12.548849
4.0          23.575671      8  15.642952
5.0          10.653780      8  11.688166","                  Mean  Count        STD
smell value                             
1.0          22.290539      4  11.803612
2.0          18.487241      1        NaN
3.0          20.087479      6  12.548849
4.0          26.619717      7  14.106767
5.0          10.653780      8  11.688166
8.0           2.267344      1        NaN",-0.2453099094612093,-0.32460022901799324
2019-3-22-morning,2019-3-22-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          19.971364      2  8.687948
4.0           8.572657      1       NaN
5.0          16.671981      2  9.594044","                  Mean  Count       STD
smell value                            
1.0          19.971364      2  8.687948
4.0           8.572657      1       NaN
5.0          16.671981      2  9.594044",-0.32114336906464397,-0.32114336906464397
2019-3-22-afternoon,2019-3-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          23.775469      4  13.921153
2.0          19.854845      1        NaN
3.0          21.696416      2   0.053930
4.0          15.525118      2   0.258579","                  Mean  Count        STD
smell value                             
1.0          23.775469      4  13.921153
3.0          21.696416      2   0.053930
4.0          16.968361      3   2.506447",-0.33149519073765105,-0.32577121397307873
2019-3-23-morning,2019-3-23-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          20.146089      1  NaN
5.0          23.165735      1  NaN","                  Mean  Count  STD
smell value                       
1.0          20.146089      1  NaN
5.0          23.165735      1  NaN",1.0000000000000007,1.0000000000000007
2019-3-23-afternoon,2019-3-23-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.087313      2   4.896972
3.0          10.849930      3  11.009639
4.0          13.869504      1        NaN","                  Mean  Count        STD
smell value                             
1.0          11.087313      2   4.896972
3.0          10.849930      3  11.009639
4.0          13.869504      1        NaN",0.08426702635607432,0.08426702635607432
2019-3-24-morning,2019-3-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     16.514426      1       NaN
2.000000      0.052835      1       NaN
3.000000     10.466499      7  5.439514
3.500000     11.149503      4  7.519705
4.000000     12.316822     22  8.734245
4.333333     11.143859      2  3.159342
4.400000     14.946057      1       NaN
4.500000     11.113605      7  4.361893
4.600000     26.294703      1       NaN
4.666667     14.714851      2  8.277180
4.750000     15.297710      1       NaN
5.000000     13.197699     21  9.442718","                  Mean  Count       STD
smell value                            
1.0          16.514426      1       NaN
2.0           0.052835      1       NaN
3.0          10.501521      6  5.957824
4.0          11.772821     16  9.334941
5.0          13.771689     18  9.835484
6.0          10.256366      1       NaN
7.0          11.149503      4  7.519705
8.0          14.721730      5  7.909367
9.0          11.113605      7  4.361893
10.0         11.976683      2  8.222714
12.0          8.996300      1       NaN
13.0         11.143859      2  3.159342
14.0         14.714851      2  8.277180
15.0          5.307907      1       NaN
19.0         15.297710      1       NaN
22.0         14.946057      1       NaN
23.0         26.294703      1       NaN",0.12512435335917746,0.12361455067650717
2019-3-24-afternoon,2019-3-24-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          13.978356      2  7.388875
2.0          12.577451      3  4.536279
3.0          12.938338      4  7.715399
3.5           5.638508      1       NaN
4.0          10.673061      8  6.700683
5.0          12.731823      6  6.431937","                  Mean  Count       STD
smell value                            
1.0          13.978356      2  7.388875
2.0          12.577451      3  4.536279
3.0          12.938338      4  7.715399
4.0          10.673061      8  6.700683
5.0          11.723233      5  6.639492
7.0           5.638508      1       NaN
10.0         17.774774      1       NaN",-0.07339957611093006,-0.01919612831285432
2019-3-25-morning,2019-3-25-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          4.219337      1       NaN
3.0          3.747843      1       NaN
4.0          5.634210      2  7.940143
5.0          9.872195      2  1.892206","                 Mean  Count       STD
smell value                           
2.0          4.219337      1       NaN
3.0          3.747843      1       NaN
4.0          5.634210      2  7.940143
5.0          9.872195      2  1.892206",0.528112993950907,0.528112993950907
2019-3-25-afternoon,2019-3-25-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          20.185085      2  0.953299
4.0           2.952777      1       NaN
5.0          18.291558      1       NaN","                  Mean  Count       STD
smell value                            
1.0          20.185085      2  0.953299
4.0           2.952777      1       NaN
5.0          18.291558      1       NaN",-0.4986222092794035,-0.4986222092794035
2019-3-26-morning,2019-3-26-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          25.325627      3  23.268013
3.0          37.870112      1        NaN
4.0          27.040701      3   1.189953","                  Mean  Count        STD
smell value                             
1.0          25.325627      3  23.268013
3.0          37.870112      1        NaN
4.0          27.040701      3   1.189953",0.09891187386270679,0.09891187386270679
2019-3-26-afternoon,2019-3-26-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          13.444672      3  11.551108
2.0          15.816037      1        NaN
3.0          14.651860      3   5.072076
4.0           6.972661      3   6.465651
4.5          16.398985      1        NaN","                  Mean  Count        STD
smell value                             
1.0          13.444672      3  11.551108
2.0          15.816037      1        NaN
3.0          14.651860      3   5.072076
4.0           6.972661      3   6.465651
9.0          16.398985      1        NaN",-0.2026556162483163,-0.012968046992003794
2019-3-27-morning,2019-3-27-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          52.804819      1       NaN
2.0          25.686168      1       NaN
2.5          41.148218      1       NaN
3.0          17.598148      5  9.685172
4.0          21.001397      7  9.616836
5.0          17.310505      1       NaN","                  Mean  Count        STD
smell value                             
1.0          52.804819      1        NaN
2.0          25.686168      1        NaN
3.0          17.598148      5   9.685172
4.0          21.001397      7   9.616836
5.0          29.229362      2  16.855809",-0.5328529376621568,-0.27450005254134824
2019-3-27-afternoon,2019-3-27-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           5.339816      2  0.967110
2.0          10.101607      3  6.366195
3.0           8.664628     18  3.755490
4.0           5.549583      5  2.305427
4.5          19.718210      1       NaN
5.0           2.925078      4  1.500525","                  Mean  Count       STD
smell value                            
1.0           5.339816      2  0.967110
2.0          10.101607      3  6.366195
3.0           8.879805     16  3.941098
4.0           5.549583      5  2.305427
5.0           2.925078      4  1.500525
6.0           6.943211      2  0.334366
9.0          19.718210      1       NaN",-0.19983811818200997,0.08852808919961361
2019-3-28-morning,2019-3-28-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     24.734431     12  8.679784
3.333333     23.501809      1       NaN
3.500000     23.708896      4  6.956216
3.600000     22.421308      1       NaN
3.666667     26.594210      2  1.529280
3.750000     23.021650      1       NaN
4.000000     23.437340     24  8.289173
4.200000     22.315296      1       NaN
4.250000     22.525562      1       NaN
4.333333     29.313897      2  1.503191
4.500000     20.340803      3  2.579620
4.666667     21.435421      1       NaN
5.000000     26.060665     17  6.438188","                  Mean  Count       STD
smell value                            
3.0          24.919901     10  9.099369
4.0          23.535156     21  8.846684
5.0          26.258224     16  6.595899
6.0          30.189655      1       NaN
7.0          23.708896      4  6.956216
8.0          21.356456      2  1.326502
9.0          19.611730      4  2.561734
10.0         23.200769      2  0.425734
11.0         26.594210      2  1.529280
12.0         25.544962      1       NaN
13.0         29.313897      2  1.503191
15.0         23.021650      1       NaN
17.0         22.525562      1       NaN
18.0         22.421308      1       NaN
21.0         22.315296      1       NaN
28.0         21.435421      1       NaN",0.061265563952485586,-0.06417035898173278
2019-3-28-afternoon,2019-3-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          14.467428      4  5.048277
2.0          26.025241      1       NaN
3.0          11.332502      4  5.174264
4.0           8.196089      4  2.397665
5.0          15.048071      5  5.630166","                  Mean  Count       STD
smell value                            
1.0          14.467428      4  5.048277
2.0          26.025241      1       NaN
3.0          11.332502      4  5.174264
4.0           8.196089      4  2.397665
5.0          15.048071      5  5.630166",-0.15790562811443043,-0.15790562811443043
2019-3-29-morning,2019-3-29-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          67.307376      1        NaN
3.0          20.266578      1        NaN
4.0          36.981317      2   1.853857
5.0          21.928787      3  13.924242","                  Mean  Count        STD
smell value                             
1.0          67.307376      1        NaN
3.0          20.266578      1        NaN
4.0          36.981317      2   1.853857
5.0          21.928787      3  13.924242",-0.749251704791411,-0.749251704791411
2019-3-29-afternoon,2019-3-29-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          18.497917      2  12.071684
2.0          23.380536      1        NaN
3.0          17.468213      5   9.047639
5.0          14.626333      2   1.951583","                  Mean  Count        STD
smell value                             
1.0          18.497917      2  12.071684
2.0          23.380536      1        NaN
3.0          17.468213      5   9.047639
5.0          14.626333      2   1.951583",-0.2237528287316759,-0.2237528287316759
2019-3-30-morning,2019-3-30-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     15.600062      1       NaN
2.000000     21.208381      1       NaN
3.000000     18.779810      8  4.362047
3.666667     13.770419      1       NaN
4.000000     18.644241     12  7.035555
5.000000     19.587446      7  4.993646","                  Mean  Count       STD
smell value                            
1.0          15.600062      1       NaN
2.0          21.208381      1       NaN
3.0          18.779810      8  4.362047
4.0          19.080315     10  7.601421
5.0          19.587446      7  4.993646
8.0          16.463871      2  3.611838
11.0         13.770419      1       NaN",0.07612726649163022,-0.14028561623521793
2019-3-30-afternoon,2019-3-30-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.404109      3  1.249141
2.0           7.606670      5  1.784018
3.0          11.524862      9  5.473269
4.0          12.395643      1       NaN
5.0          10.505276      5  6.171375","                  Mean  Count       STD
smell value                            
1.0           6.404109      3  1.249141
2.0           8.003455      4  1.787187
3.0          11.524862      9  5.473269
4.0           9.207586      2  4.508593
5.0          10.505276      5  6.171375",0.2966384032878391,0.24216708084105923
