,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2019-5-9-afternoon,2019-5-9-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          36.615922      3  15.351097
3.0          15.258437      2   9.761587
4.0          33.498507      4  26.134274
5.0          20.070079      1        NaN","                  Mean  Count        STD
smell value                             
1.0          36.805324      2  21.704772
2.0          36.237119      1        NaN
3.0          15.258437      2   9.761587
4.0          33.498507      4  26.134274
5.0          20.070079      1        NaN",-0.1766528223509646,-0.16351553470336486
2019-5-10-morning,2019-5-10-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.813405      1       NaN
2.0           8.793795      1       NaN
3.0           9.417732      2  2.691231
4.0          17.384208      2  5.062586
5.0          13.674305      2  8.645471","                  Mean  Count       STD
smell value                            
1.0           6.813405      1       NaN
3.0           9.417732      2  2.691231
4.0          14.520737      3  6.116640
5.0          13.674305      2  8.645471",0.5559887975370805,0.4732806291639501
2019-5-10-afternoon,2019-5-10-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           9.561941      1  NaN
3.0          14.173365      1  NaN
4.0          35.278352      1  NaN
5.0          19.283847      1  NaN","                  Mean  Count  STD
smell value                       
1.0           9.561941      1  NaN
3.0          14.173365      1  NaN
4.0          35.278352      1  NaN
5.0          19.283847      1  NaN",0.6126766239760364,0.6126766239760364
2019-5-11-morning,2019-5-11-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
5.0          25.726043      2  10.805936","                  Mean  Count        STD
smell value                             
5.0          25.726043      2  10.805936",,
2019-5-11-afternoon,2019-5-11-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          38.760989      1       NaN
3.0           6.832641      2  2.749668
4.0          12.065859      3  5.861248
5.0           6.449951      1       NaN","                  Mean  Count       STD
smell value                            
1.0          38.760989      1       NaN
3.0           6.832641      2  2.749668
4.0          12.065859      3  5.861248
5.0           6.449951      1       NaN",-0.7571604128609358,-0.7571604128609358
2019-5-12-morning,2019-5-12-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          7.607258      1  NaN","                 Mean  Count  STD
smell value                      
1.0          7.607258      1  NaN",,
2019-5-12-afternoon,2019-5-12-afternoon,100.0,100.0,"                     Mean  Count       STD
smell value                               
1.0          4.942732e-07      1       NaN
3.0          9.438086e+00      2  0.561289","                     Mean  Count       STD
smell value                               
1.0          4.942732e-07      1       NaN
3.0          9.438086e+00      2  0.561289",0.9973579409328346,0.9973579409328346
2019-5-13-morning,2019-5-13-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          23.098757      2   4.10881
3.0          18.085949      3  10.12224
5.0          18.628903      1       NaN","                  Mean  Count       STD
smell value                            
1.0          23.098757      2   4.10881
3.0          18.085949      3  10.12224
5.0          18.628903      1       NaN",-0.287968967578064,-0.287968967578064
2019-5-13-afternoon,2019-5-13-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           2.379086      2  3.320059
3.0          21.449195      1       NaN
4.0           9.021421      1       NaN
5.0           0.266619      2  0.377056","                  Mean  Count       STD
smell value                            
1.0           2.379086      2  3.320059
4.0           9.021421      1       NaN
5.0           0.266619      2  0.377056
6.0          21.449195      1       NaN",-0.07011275199770323,0.4539520427423716
2019-5-14-morning,2019-5-14-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          19.891851      1  NaN
3.0          13.281376      1  NaN","                  Mean  Count  STD
smell value                       
1.0          19.891851      1  NaN
3.0          13.281376      1  NaN",-1.0,-1.0
2019-5-14-afternoon,2019-5-14-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           0.654551      2   0.924842
3.0          46.171197      1        NaN
4.0          18.558052      4  11.766695","                  Mean  Count        STD
smell value                             
1.0           0.654551      2   0.924842
3.0          46.171197      1        NaN
4.0          18.558052      4  11.766695",0.48589873885549967,0.48589873885549967
2019-5-15-morning,2019-5-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000      2.600072      1       NaN
3.000000      7.461386     17  5.761940
3.333333      8.672494      1       NaN
3.500000     10.625302      3  9.772331
3.666667      9.339906      1       NaN
4.000000     10.374461     27  5.639514
4.500000      6.643648      3  0.904712
4.666667      5.862734      1       NaN
5.000000     11.519951     15  8.639296","                  Mean  Count       STD
smell value                            
2.0           2.600072      1       NaN
3.0           7.461386     17  5.761940
4.0          10.427469     21  6.279955
5.0          11.733472     14  8.924254
7.0          10.625302      3  9.772331
8.0          11.570452      4  2.200636
9.0           6.643648      3  0.904712
10.0          8.601577      2  0.100291
11.0          9.339906      1       NaN
12.0          7.425891      2  0.673409
14.0          5.862734      1       NaN",0.2159328742969083,-0.00374414596883805
2019-5-15-afternoon,2019-5-15-afternoon,100.0,100.0,"                 Mean  Count      STD
smell value                          
2.0          2.896434      1      NaN
3.0          3.412890      2  4.75148
4.0          1.242379      2  1.75699
5.0          2.286318      3  3.95371","                 Mean  Count      STD
smell value                          
2.0          2.896434      1      NaN
3.0          3.412890      2  4.75148
4.0          1.242379      2  1.75699
5.0          2.286318      3  3.95371",-0.14400694208710957,-0.14400694208710957
2019-5-16-morning,2019-5-16-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           9.157985      2  7.354549
2.0          22.828516      1       NaN
4.0           0.000064      1       NaN","                  Mean  Count       STD
smell value                            
1.0           9.157985      2  7.354549
2.0          22.828516      1       NaN
8.0           0.000064      1       NaN",-0.4181637359570262,-0.570271342186036
2019-5-16-afternoon,2019-5-16-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           9.820412      1  NaN
3.0          19.042492      1  NaN
5.0          16.394513      1  NaN","                  Mean  Count  STD
smell value                       
1.0           9.820412      1  NaN
3.0          19.042492      1  NaN
5.0          16.394513      1  NaN",0.6922603233721489,0.6922603233721489
2019-5-17-morning,2019-5-17-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.681907      3  10.509986
3.0           0.085603      2   0.022505
4.0           4.171602      2   5.453261
5.0          23.202950      1        NaN","                  Mean  Count        STD
smell value                             
1.0          11.681907      3  10.509986
3.0           0.085603      2   0.022505
4.0           4.171602      2   5.453261
5.0          23.202950      1        NaN",0.012396730909999315,0.012396730909999315
2019-5-17-afternoon,2019-5-17-afternoon,100.0,100.0,"                     Mean  Count        STD
smell value                                
1.0          3.652124e+00      3   6.325664
2.0          1.627961e+01      1        NaN
3.0          5.380588e-07      1        NaN
4.0          5.516764e+00      2   7.801852
5.0          7.386165e+00      2  10.444797","                     Mean  Count       STD
smell value                               
1.0          3.652124e+00      3  6.325664
2.0          1.627961e+01      1       NaN
3.0          5.380588e-07      1       NaN
4.0          5.516764e+00      2  7.801852
5.0          1.477175e+01      1       NaN
10.0         5.779077e-04      1       NaN",0.08521616984374074,-0.12819545646215366
2019-5-18-morning,2019-5-18-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          17.951842      1  NaN
4.0           8.688331      1  NaN","                  Mean  Count  STD
smell value                       
2.0          17.951842      1  NaN
4.0           8.688331      1  NaN",-1.0000000000000002,-1.0000000000000002
2019-5-18-afternoon,2019-5-18-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          3.402123      3  1.141147
2.0          6.098839      3  1.860010
3.0          4.658629      5  1.608856
4.0          5.393948      5  1.563907
5.0          8.029433      2  4.863473","                 Mean  Count       STD
smell value                           
1.0          3.402123      3  1.141147
2.0          6.098839      3  1.860010
3.0          4.658629      5  1.608856
4.0          5.393948      5  1.563907
5.0          8.029433      2  4.863473",0.4226739058034615,0.4226739058034615
2019-5-19-morning,2019-5-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          18.056477      2  3.961273
2.0          11.652979      2  5.592550
3.0          14.230053     10  6.285220
3.5          12.068852      1       NaN
4.0          13.219431      5  6.632863
5.0          18.452323      5  5.645057","                  Mean  Count       STD
smell value                            
1.0          18.056477      2  3.961273
2.0           7.698448      1       NaN
3.0          14.042161      8  6.762336
4.0          13.617444      6  6.012186
5.0          18.452323      5  5.645057
6.0          14.981622      2  5.832617
7.0          12.068852      1       NaN",0.12112237588757141,0.05723756050227414
2019-5-19-afternoon,2019-5-19-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          18.294655      3   9.977383
2.0          32.188657      2   8.844035
4.0          21.456097      5  10.058793
5.0          11.455220      4   8.697414","                  Mean  Count        STD
smell value                             
1.0          18.294655      3   9.977383
2.0          32.188657      2   8.844035
4.0          21.456097      5  10.058793
5.0          12.561042      3  10.301964
10.0          8.137754      1        NaN",-0.32335875735616243,-0.3887373259939031
2019-5-20-morning,2019-5-20-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          13.398244      2  5.692903
3.0           3.788401      1       NaN
5.0          12.458534      1       NaN","                  Mean  Count       STD
smell value                            
2.0          13.398244      2  5.692903
3.0           3.788401      1       NaN
5.0          12.458534      1       NaN",-0.07757803131563121,-0.07757803131563121
2019-5-20-afternoon,2019-5-20-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           3.566576      2   5.016096
3.0          10.502747      4   2.155111
4.0           9.293303      3  14.540154
5.0           4.167612      1        NaN","                  Mean  Count        STD
smell value                             
1.0           3.566576      2   5.016096
3.0          10.502747      4   2.155111
4.0           9.293303      3  14.540154
10.0          4.167612      1        NaN",0.153348554044439,-0.033786050206847835
2019-5-21-morning,2019-5-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           8.493301      1        NaN
3.0           8.542033      2  11.534654
4.0          10.258708      1        NaN
5.0          22.536705      1        NaN","                  Mean  Count        STD
smell value                             
1.0           8.493301      1        NaN
3.0           8.542033      2  11.534654
4.0          10.258708      1        NaN
5.0          22.536705      1        NaN",0.5346494927608636,0.5346494927608636
2019-5-21-afternoon,2019-5-21-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          3.931047      2  5.559113
3.0          1.646801      1       NaN
4.0          0.000002      1       NaN","                 Mean  Count       STD
smell value                           
1.0          3.931047      2  5.559113
3.0          1.646801      1       NaN
4.0          0.000002      1       NaN",-0.5108252849771194,-0.5108252849771194
2019-5-22-morning,2019-5-22-morning,100.0,100.0,"                     Mean  Count        STD
smell value                                
1.0          2.048978e-05      1        NaN
3.0          6.776382e-07      1        NaN
4.0          8.457772e+00      2  11.960879
5.0          4.961010e-02      3   0.056022","                     Mean  Count        STD
smell value                                
1.0          2.048978e-05      1        NaN
3.0          6.776382e-07      1        NaN
4.0          8.457772e+00      2  11.960879
5.0          4.961010e-02      3   0.056022",0.04612829423749947,0.04612829423749947
2019-5-22-afternoon,2019-5-22-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0           7.193520      1  NaN
3.0          11.628004      1  NaN
5.0           9.739201      1  NaN","                  Mean  Count  STD
smell value                       
2.0           7.193520      1  NaN
3.0          11.628004      1  NaN
5.0           9.739201      1  NaN",0.4066538222963813,0.4066538222963813
2019-5-23-morning,2019-5-23-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          21.279850      1        NaN
3.0          11.819225      5  11.564610
4.0          20.211410      2   1.944163
5.0          15.503578      5   8.791183","                  Mean  Count        STD
smell value                             
1.0          21.279850      1        NaN
3.0          11.819225      5  11.564610
4.0          20.211410      2   1.944163
5.0          15.503578      5   8.791183",0.002578535128048716,0.002578535128048716
2019-5-23-afternoon,2019-5-23-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          13.110150      1       NaN
4.0           3.682169      2  2.624328
5.0           6.616977      3  4.798739","                  Mean  Count       STD
smell value                            
2.0          13.110150      1       NaN
4.0           3.682169      2  2.624328
5.0           6.616977      3  4.798739",-0.47261672658352916,-0.47261672658352916
2019-5-24-morning,2019-5-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     10.357120      3  6.032304
3.000000     15.893954      2  4.535857
3.666667     16.597019      1       NaN
5.000000     11.362219      2  2.612521","                  Mean  Count       STD
smell value                            
1.0          10.357120      3  6.032304
3.0          15.893954      2  4.535857
5.0          11.362219      2  2.612521
11.0         16.597019      1       NaN",0.20313470732645525,0.35447462383175826
2019-5-24-afternoon,2019-5-24-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           4.685756      2  1.970196
3.0          11.320535      1       NaN
5.0           6.992317      2  6.943369","                  Mean  Count       STD
smell value                            
1.0           4.685756      2  1.970196
3.0          11.320535      1       NaN
5.0           6.992317      2  6.943369",0.25557599584917345,0.25557599584917345
2019-5-25-morning,2019-5-25-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000     11.011298      3  4.870617
3.000000     11.357385     13  7.827688
3.333333      8.001688      1       NaN
4.000000      9.692982      7  3.283787
5.000000      9.298219      3  2.916821","                  Mean  Count       STD
smell value                            
2.0          11.011298      3  4.870617
3.0          11.532430     12  8.149134
4.0          10.155424      5  3.838617
5.0           9.298219      3  2.916821
6.0           9.256838      1       NaN
8.0           8.536879      2  1.420278
10.0          8.001688      1       NaN",-0.12258133231444773,-0.17616365068250944
2019-5-25-afternoon,2019-5-25-afternoon,100.0,100.0,"                     Mean  Count           STD
smell value                                   
1.0          3.113482e-12      2  2.839708e-12
3.0          6.837588e+00      2  6.959724e+00
4.0          2.353050e+01      1           NaN
5.0          1.996323e+01      5  1.296649e+01","                     Mean  Count           STD
smell value                                   
1.0          3.113482e-12      2  2.839708e-12
3.0          6.837588e+00      2  6.959724e+00
4.0          2.353050e+01      1           NaN
5.0          1.996323e+01      5  1.296649e+01",0.6730169992795236,0.6730169992795236
2019-5-26-morning,2019-5-26-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          23.550976      1        NaN
3.0          14.937938      3   4.111674
4.0          12.533520      3  10.855278
5.0          10.656003      1        NaN","                  Mean  Count        STD
smell value                             
1.0          23.550976      1        NaN
3.0          14.937938      3   4.111674
4.0          12.533520      3  10.855278
5.0          10.656003      1        NaN",-0.5222791093628252,-0.5222791093628252
2019-5-26-afternoon,2019-5-26-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          4.555219      4  3.743876
2.0          3.718389      2  0.119780
3.0          9.053872      1       NaN","                 Mean  Count       STD
smell value                           
1.0          4.555219      4  3.743876
2.0          3.718389      2  0.119780
3.0          9.053872      1       NaN",0.37453539722426754,0.37453539722426754
2019-5-27-morning,2019-5-27-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
5.0          40.916216      1  NaN","                  Mean  Count  STD
smell value                       
5.0          40.916216      1  NaN",,
2019-5-27-afternoon,2019-5-27-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.479234      2  3.358592
2.0          21.290709      1       NaN
3.0          16.740265      2  2.320566
4.0          21.955412      1       NaN","                  Mean  Count       STD
smell value                            
1.0           6.479234      2  3.358592
2.0          21.290709      1       NaN
3.0          16.740265      2  2.320566
4.0          21.955412      1       NaN",0.7973343759916572,0.7973343759916572
2019-5-28-morning,2019-5-28-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          14.496955      1       NaN
4.0          16.172731      4  7.947184
5.0          10.474526      3  4.628703","                  Mean  Count       STD
smell value                            
3.0          14.496955      1       NaN
4.0          16.172731      4  7.947184
5.0          10.474526      3  4.628703",-0.3375525843122216,-0.3375525843122216
2019-5-28-afternoon,2019-5-28-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          6.074216      1       NaN
2.0          3.680686      1       NaN
3.0          2.466569      2  0.343094
4.0          4.035737      1       NaN","                 Mean  Count       STD
smell value                           
1.0          6.074216      1       NaN
2.0          3.680686      1       NaN
3.0          2.466569      2  0.343094
4.0          4.035737      1       NaN",-0.6326343175210951,-0.6326343175210951
2019-5-29-afternoon,2019-5-29-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          10.124505      1  NaN
4.0           0.291746      1  NaN","                  Mean  Count  STD
smell value                       
1.0          10.124505      1  NaN
4.0           0.291746      1  NaN",-1.0,-1.0
2019-5-30-morning,2019-5-30-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0           8.045838      1  NaN
5.0          14.965712      1  NaN","                  Mean  Count  STD
smell value                       
2.0           8.045838      1  NaN
5.0          14.965712      1  NaN",1.0000000000000002,1.0000000000000002
2019-5-30-afternoon,2019-5-30-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          8.933044      2  2.076131
3.0          3.524379      1       NaN","                  Mean  Count  STD
smell value                       
1.0           7.464997      1  NaN
2.0          10.401090      1  NaN
3.0           3.524379      1  NaN",-0.9049812779716288,-0.5710110809277016
2019-5-31-morning,2019-5-31-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          21.087519      1  NaN
5.0          24.804861      1  NaN","                  Mean  Count  STD
smell value                       
1.0          21.087519      1  NaN
5.0          24.804861      1  NaN",0.9999999999999996,0.9999999999999996
2019-5-31-afternoon,2019-5-31-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.425664      2  3.015912
3.0          17.234052      1       NaN","                  Mean  Count       STD
smell value                            
1.0           6.425664      2  3.015912
3.0          17.234052      1       NaN",0.9462680877679173,0.9462680877679173
