,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2019-8-1-morning,2019-8-1-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          12.775240      2  16.234255
4.0           3.708120      4   0.956046
5.0          21.163606      1        NaN","                  Mean  Count        STD
smell value                             
3.0          12.775240      2  16.234255
4.0           3.708120      4   0.956046
5.0          21.163606      1        NaN",0.11068561060135045,0.11068561060135045
2019-8-1-afternoon,2019-8-1-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           2.475216      1        NaN
3.0           6.709483      3   4.401726
4.0          17.197639      3  12.493864","                  Mean  Count        STD
smell value                             
2.0           2.475216      1        NaN
3.0           6.709483      3   4.401726
4.0          17.197639      3  12.493864",0.6191971788982499,0.6191971788982499
2019-8-2-morning,2019-8-2-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          28.768721      1       NaN
2.0          15.835618      1       NaN
3.0          13.959502      1       NaN
4.0          14.950627      7  6.786186","                  Mean  Count       STD
smell value                            
1.0          28.768721      1       NaN
2.0          15.835618      1       NaN
3.0          13.959502      1       NaN
4.0          14.950627      7  6.786186",-0.4969666687751438,-0.4969666687751438
2019-8-2-afternoon,2019-8-2-afternoon,100.0,100.0,"                     Mean  Count       STD
smell value                               
1.0          5.767445e-05      1       NaN
3.0          7.517419e-01      2  1.062949
4.0          6.110763e+00      2  8.641924
5.0          6.840202e-07      1       NaN","                     Mean  Count       STD
smell value                               
1.0          5.767445e-05      1       NaN
3.0          7.517419e-01      2  1.062949
4.0          6.110763e+00      2  8.641924
5.0          6.840202e-07      1       NaN",0.22826137349864664,0.22826137349864664
2019-8-3-morning,2019-8-3-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          25.214491      1       NaN
2.0           0.003771      1       NaN
3.0           5.050788      3  8.703181
4.0           0.227367      3  0.212100
5.0           5.405305      3  8.750552","                  Mean  Count       STD
smell value                            
1.0          25.214491      1       NaN
2.0           0.003771      1       NaN
3.0           5.050788      3  8.703181
4.0           0.227367      3  0.212100
5.0           5.405305      3  8.750552",-0.4180056352253769,-0.4180056352253769
2019-8-3-afternoon,2019-8-3-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          10.066417      1        NaN
4.0          37.036658      1        NaN
5.0          20.618589      2  10.691686","                  Mean  Count        STD
smell value                             
2.0          10.066417      1        NaN
4.0          37.036658      1        NaN
5.0          20.618589      2  10.691686",0.3905756386613112,0.3905756386613112
2019-8-4-morning,2019-8-4-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          17.811336      2  15.432583
4.0           8.234528      2  11.421382
5.0          15.346388      2   8.442504","                  Mean  Count        STD
smell value                             
3.0          17.811336      2  15.432583
4.0           8.234528      2  11.421382
5.0          15.346388      2   8.442504",-0.1061923814370865,-0.1061923814370865
2019-8-4-afternoon,2019-8-4-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          20.754652      1  NaN
4.0          22.435200      1  NaN
5.0           7.906855      1  NaN","                  Mean  Count  STD
smell value                       
2.0          20.754652      1  NaN
4.0          22.435200      1  NaN
5.0           7.906855      1  NaN",-0.6824753284499663,-0.6824753284499663
2019-8-5-morning,2019-8-5-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          4.319606      8  3.366849
4.0          4.226961     12  2.021880
5.0          4.789097      6  4.279230","                 Mean  Count       STD
smell value                           
3.0          4.319606      8  3.366849
4.0          4.226961     12  2.021880
5.0          4.789097      6  4.279230",0.053760159978001244,0.053760159978001244
2019-8-5-afternoon,2019-8-5-afternoon,100.0,100.0,"                     Mean  Count       STD
smell value                               
1.0          1.600509e+00      2  2.263460
3.0          9.905360e+00      2  6.206737
5.0          7.286501e-07      1       NaN","                     Mean  Count       STD
smell value                               
1.0          1.600509e+00      2  2.263460
3.0          9.905360e+00      2  6.206737
5.0          7.286501e-07      1       NaN",0.0710079473675494,0.0710079473675494
2019-8-6-morning,2019-8-6-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          14.838473      2   1.482172
3.0          17.005299      6   4.538759
3.5          23.115970      1        NaN
4.0          23.436432      6  12.325356
4.5          22.253013      1        NaN
5.0          22.069242      6   9.552043","                  Mean  Count       STD
smell value                            
2.0          14.838473      2  1.482172
3.0          17.400859      5  4.957510
4.0          16.983301      4  9.105309
5.0          22.069242      6  9.552043
6.0          15.027495      1       NaN
7.0          23.115970      1       NaN
8.0          36.342692      2  3.337265
9.0          22.253013      1       NaN",0.3010118688056065,0.5193308891407756
2019-8-6-afternoon,2019-8-6-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.201740      1       NaN
2.0           7.183482      1       NaN
3.0          25.719149      2  2.893684
4.0           8.582312      2  0.271385","                  Mean  Count       STD
smell value                            
1.0          11.201740      1       NaN
2.0           7.183482      1       NaN
3.0          25.719149      2  2.893684
4.0           8.582312      2  0.271385",0.03997129942550893,0.03997129942550893
2019-8-7-morning,2019-8-7-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           7.483941      1       NaN
4.0          14.552734      2  1.813797
5.0          15.611177      1       NaN","                  Mean  Count       STD
smell value                            
3.0           7.483941      1       NaN
4.0          14.552734      2  1.813797
5.0          15.611177      1       NaN",0.853402605211922,0.853402605211922
2019-8-7-afternoon,2019-8-7-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          18.101703      1  NaN","                  Mean  Count  STD
smell value                       
2.0          18.101703      1  NaN",,
2019-8-8-morning,2019-8-8-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          15.446689      1  NaN
4.0          31.281202      1  NaN
5.0          17.321763      1  NaN","                  Mean  Count  STD
smell value                       
2.0          15.446689      1  NaN
4.0          31.281202      1  NaN
5.0          17.321763      1  NaN",0.2942809127533921,0.2942809127533921
2019-8-8-afternoon,2019-8-8-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          21.696802      1  NaN
4.0          13.616209      1  NaN","                  Mean  Count  STD
smell value                       
1.0          21.696802      1  NaN
4.0          13.616209      1  NaN",-0.9999999999999999,-0.9999999999999999
2019-8-9-morning,2019-8-9-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          19.928810      2  7.605340
4.0          12.750576      3  7.043048","                  Mean  Count       STD
smell value                            
3.0          19.928810      2  7.605340
4.0          12.750576      3  7.043048",-0.5314990859372156,-0.5314990859372156
2019-8-9-afternoon,2019-8-9-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          10.903819      3  1.327193
3.0          11.188200      3  3.591077
3.5          15.952866      1       NaN","                  Mean  Count       STD
smell value                            
1.0          10.903819      3  1.327193
3.0          11.188200      3  3.591077
7.0          15.952866      1       NaN",0.3594432034904613,0.5904619249942459
2019-8-10-morning,2019-8-10-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          18.342105      2   6.985032
3.0          15.438613      2  12.033055
4.0           9.268662     10   3.950672
5.0           6.055250      6   6.054854","                  Mean  Count        STD
smell value                             
2.0          23.281269      1        NaN
3.0          15.438613      2  12.033055
4.0          10.161107     10   3.751331
5.0           6.055250      6   6.054854
12.0          4.478501      1        NaN",-0.5951595785979942,-0.4308619249091916
2019-8-10-afternoon,2019-8-10-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           8.015929      4   9.400219
2.0          13.313017      2  18.806729
3.0          14.718826      1        NaN
4.0          16.613627      3   6.436357","                  Mean  Count        STD
smell value                             
1.0           8.015929      4   9.400219
2.0          13.313017      2  18.806729
3.0          14.718826      1        NaN
4.0          16.613627      3   6.436357",0.39035337549009963,0.39035337549009963
2019-8-11-morning,2019-8-11-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           0.013061      1        NaN
3.0          14.892801      2   0.745595
4.0          15.652685      3  10.689582
5.0          12.565833      5   2.909797","                  Mean  Count        STD
smell value                             
1.0           0.013061      1        NaN
3.0          14.892801      2   0.745595
4.0          15.652685      3  10.689582
5.0          12.565833      5   2.909797",0.3848025823007077,0.3848025823007077
2019-8-11-afternoon,2019-8-11-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           0.324626      1       NaN
2.0           3.173882      1       NaN
3.0          10.186181      2  4.462033
4.0          13.565041      2  8.640665","                  Mean  Count       STD
smell value                            
1.0           0.324626      1       NaN
2.0           3.173882      1       NaN
3.0          10.186181      2  4.462033
4.0          13.565041      2  8.640665",0.7745705247646086,0.7745705247646086
2019-8-12-morning,2019-8-12-morning,100.0,100.0,"                     Mean  Count       STD
smell value                               
3.000000     8.257722e+00     11  6.034637
3.500000     1.097422e+01      4  5.283176
4.000000     6.507375e+00     19  7.562518
4.333333     1.953519e+01      1       NaN
4.500000     1.194316e+01      1       NaN
4.666667     1.017295e-07      1       NaN
5.000000     5.372496e+00     18  9.706574","                     Mean  Count        STD
smell value                                
3.0          7.242533e+00      9   6.183661
4.0          5.703646e+00     16   7.564841
5.0          5.372496e+00     18   9.706574
6.0          1.282607e+01      2   2.692960
7.0          1.097422e+01      4   5.283176
8.0          1.019998e+01      2  10.172103
9.0          1.194316e+01      1        NaN
12.0         1.198185e+01      1        NaN
13.0         1.953519e+01      1        NaN
14.0         1.017295e-07      1        NaN",-0.1532487468556465,0.1690187350605938
2019-8-12-afternoon,2019-8-12-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           6.232950      1        NaN
2.0          20.121990      2   0.139995
3.0          25.657860      4   5.033206
4.0          17.218878      3   9.105338
5.0          21.089821      4  14.374713","                  Mean  Count        STD
smell value                             
1.0           6.232950      1        NaN
2.0          20.121990      2   0.139995
3.0          25.657860      4   5.033206
4.0          17.218878      3   9.105338
5.0          21.089821      4  14.374713",0.15593402347377447,0.15593402347377447
2019-8-13-morning,2019-8-13-morning,100.0,100.0,"                 Mean  Count        STD
smell value                            
2.0          6.027685      1        NaN
3.0          6.560751      6   5.160256
4.0          9.135664      6  10.311706
4.5          3.792014      3   1.061810
5.0          6.889683      1        NaN","                 Mean  Count        STD
smell value                            
2.0          6.027685      1        NaN
3.0          6.560751      6   5.160256
4.0          9.975411      5  11.297136
5.0          6.889683      1        NaN
8.0          4.936931      1        NaN
9.0          3.792014      3   1.061810",-0.006024180029433883,-0.19755938015183847
2019-8-13-afternoon,2019-8-13-afternoon,96.29629629629629,96.29629629629629,"                 Mean  Count       STD
smell value                           
1.0          3.258297      1       NaN
2.0          1.433634      1       NaN
3.0          2.385145      6  1.944096
3.5          3.391127      2  4.793379
4.0          4.695213     13  4.492452
4.5          4.249773      1       NaN
5.0          2.903317      3  2.911780","                 Mean  Count       STD
smell value                           
1.0          3.258297      1       NaN
2.0          1.433634      1       NaN
3.0          2.385145      6  1.944096
4.0          4.695213     13  4.492452
5.0          2.903317      3  2.911780
7.0          3.391127      2  4.793379
9.0          4.249773      1       NaN",0.14581415095531106,0.08371128658055046
2019-8-14-morning,2019-8-14-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           3.553479      1  NaN
3.0          27.336849      1  NaN
5.0          13.254371      1  NaN","                  Mean  Count  STD
smell value                       
1.0           3.553479      1  NaN
3.0          27.336849      1  NaN
5.0          13.254371      1  NaN",0.4055976081612863,0.4055976081612863
2019-8-14-afternoon,2019-8-14-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          10.600541      1  NaN
3.0          15.174368      1  NaN","                  Mean  Count  STD
smell value                       
2.0          10.600541      1  NaN
3.0          15.174368      1  NaN",1.0,1.0
2019-8-15-morning,2019-8-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          11.604417      6  7.459176
4.0           8.279152     10  6.940904
5.0           6.823836      8  6.329062","                  Mean  Count        STD
smell value                             
3.0          11.604417      6   7.459176
4.0           6.502316      8   4.453048
5.0           6.823836      8   6.329062
8.0          15.386493      2  12.980452",-0.26505793394825666,0.10292659538343654
2019-8-15-afternoon,2019-8-15-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           7.712438      1        NaN
3.0          21.402852      7   8.913353
4.0          31.524284      3  18.246725
5.0          24.180101      2   8.379404","                  Mean  Count        STD
smell value                             
1.0           7.712438      1        NaN
3.0          21.402852      7   8.913353
4.0          31.524284      3  18.246725
5.0          24.180101      2   8.379404",0.4062594075647497,0.4062594075647497
2019-8-16-morning,2019-8-16-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          13.149322      1        NaN
3.0          15.173273      4   9.079007
3.5          17.047583      3  10.092925
4.0           9.388086      7   4.254824
5.0           7.567840      3   2.304630","                  Mean  Count        STD
smell value                             
1.0          13.149322      1        NaN
3.0          15.173273      4   9.079007
4.0           7.613632      4   2.363568
5.0           7.567840      3   2.304630
7.0          17.047583      3  10.092925
8.0          11.754026      3   5.589007",-0.3454508308217309,0.06347355769783941
