,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2021-5-7-morning,2021-5-7-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          17.419403      1        NaN
3.0          27.382175      4   3.679422
4.0          26.993190      7  12.204370
5.0          21.442112      5   8.503635","                  Mean  Count        STD
smell value                             
2.0          17.419403      1        NaN
3.0          27.382175      4   3.679422
4.0          26.993190      7  12.204370
5.0          21.442112      5   8.503635",-0.09131970936204592,-0.09131970936204592
2021-5-7-afternoon,2021-5-7-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          14.549141      3  5.517752
4.0          25.197134      1       NaN
5.0          31.934118      1       NaN","                  Mean  Count       STD
smell value                            
3.0          14.549141      3  5.517752
4.0          25.197134      1       NaN
5.0          31.934118      1       NaN",0.8946172864092323,0.8946172864092323
2021-5-8-morning,2021-5-8-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          4.577642      1  NaN","                 Mean  Count  STD
smell value                      
4.0          4.577642      1  NaN",,
2021-5-8-afternoon,2021-5-8-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          0.000021      1  NaN
5.0          0.149367      1  NaN","                 Mean  Count  STD
smell value                      
1.0          0.000021      1  NaN
5.0          0.149367      1  NaN",1.0,1.0
2021-5-9-morning,2021-5-9-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          12.592853      6  8.083327
4.0           8.560780      3  4.961547","                  Mean  Count       STD
smell value                            
3.0          12.592853      6  8.083327
4.0           8.560780      3  4.961547",-0.282146066146982,-0.282146066146982
2021-5-9-afternoon,2021-5-9-afternoon,100.0,100.0,"                     Mean  Count           STD
smell value                                   
3.0          1.878393e-10      3  3.212770e-10
4.0          6.574827e+00      2  9.298209e+00","                     Mean  Count           STD
smell value                                   
3.0          1.878393e-10      3  3.212770e-10
4.0          6.574827e+00      2  9.298209e+00",0.6123724357854479,0.6123724357854479
2021-5-10-morning,2021-5-10-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           0.028208      1  NaN
3.0           7.371441      1  NaN
4.0          12.070446      1  NaN","                  Mean  Count  STD
smell value                       
1.0           0.028208      1  NaN
3.0           7.371441      1  NaN
4.0          12.070446      1  NaN",0.9979511591572816,0.9979511591572816
2021-5-10-afternoon,2021-5-10-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          14.277207      1  NaN
2.0           4.982324      1  NaN
3.0           6.391323      1  NaN
4.0           1.434242      1  NaN
5.0          27.374813      1  NaN","                  Mean  Count  STD
smell value                       
1.0          14.277207      1  NaN
2.0           4.982324      1  NaN
4.0           1.434242      1  NaN
5.0          27.374813      1  NaN
6.0           6.391323      1  NaN",0.3462635887380091,0.10661552373096886
2021-5-11-morning,2021-5-11-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          21.670545      1  NaN
4.0          21.033592      1  NaN","                  Mean  Count  STD
smell value                       
3.0          21.670545      1  NaN
4.0          21.033592      1  NaN",-1.0,-1.0
2021-5-11-afternoon,2021-5-11-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           2.007107      1       NaN
4.0          14.671445      2  15.49706
5.0           3.398516      1       NaN","                  Mean  Count       STD
smell value                            
1.0           2.007107      1       NaN
4.0          14.671445      2  15.49706
5.0           3.398516      1       NaN",0.2508048237701047,0.2508048237701047
2021-5-12-morning,2021-5-12-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          3.085685      1  NaN","                 Mean  Count  STD
smell value                      
1.0          3.085685      1  NaN",,
2021-5-12-afternoon,2021-5-12-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          7.003555      3  2.137009
5.0          4.707035      2  1.025069","                 Mean  Count       STD
smell value                           
4.0          7.003555      3  2.137009
5.0          4.707035      2  1.025069",-0.6190780751310041,-0.6190780751310041
2021-5-13-morning,2021-5-13-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          20.801823      2  3.092457
4.0          14.427561      3  7.340765
5.0          26.773215      2  5.783830","                  Mean  Count       STD
smell value                            
3.0          20.801823      2  3.092457
4.0          14.427561      3  7.340765
5.0          26.773215      2  5.783830",0.3254593613041545,0.3254593613041545
2021-5-13-afternoon,2021-5-13-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          18.017926      2  14.766125
3.0           0.223115      1        NaN
4.0           0.080768      1        NaN
5.0          14.760178      2  20.110106","                  Mean  Count        STD
smell value                             
1.0          18.017926      2  14.766125
3.0           0.223115      1        NaN
4.0           0.080768      1        NaN
5.0          14.760178      2  20.110106",-0.18585357326118745,-0.18585357326118745
2021-5-14-morning,2021-5-14-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          56.424238      1       NaN
2.0          16.539040      2  3.993847
4.0          21.504144      3  8.276785
5.0          23.299985      5  4.999811","                  Mean  Count       STD
smell value                            
1.0          56.424238      1       NaN
2.0          16.539040      2  3.993847
4.0          21.504144      3  8.276785
5.0          23.299985      5  4.999811",-0.3961048873304536,-0.3961048873304536
2021-5-14-afternoon,2021-5-14-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
3.0          6.256300      1  NaN
4.0          2.346152      1  NaN
5.0          4.147173      1  NaN","                 Mean  Count  STD
smell value                      
3.0          6.256300      1  NaN
4.0          2.346152      1  NaN
5.0          4.147173      1  NaN",-0.5388409250919923,-0.5388409250919923
2021-5-15-morning,2021-5-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     11.224757     15  5.756991
3.500000     10.434318      1       NaN
3.666667      6.268282      1       NaN
4.000000      9.412086     14  5.814035
4.333333     12.518195      1       NaN
4.500000     14.362646      4  7.609273
4.666667     20.359986      1       NaN
5.000000     11.931173     27  5.714885","                  Mean  Count       STD
smell value                            
3.0          11.359295     13  6.087384
4.0          10.505614     12  5.548341
5.0          11.974613     24  5.722439
6.0          10.350258      2  4.190648
7.0          10.434318      1       NaN
8.0           2.850917      2  0.605448
9.0          14.362646      4  7.609273
10.0         11.583656      3  6.913212
11.0          6.268282      1       NaN
13.0         12.518195      1       NaN
14.0         20.359986      1       NaN",0.10678345209376462,0.07116662266599554
2021-5-15-afternoon,2021-5-15-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           8.104961      1        NaN
3.0          21.175241      7  12.184717
4.0          13.979113      6  14.107093
4.5          18.236658      2   7.275422
5.0          15.684662      7   7.816194","                  Mean  Count        STD
smell value                             
1.0           8.104961      1        NaN
3.0          21.175241      7  12.184717
4.0          13.979113      6  14.107093
5.0          17.679878      6   6.314429
9.0          18.236658      2   7.275422
10.0          3.713364      1        NaN",-0.044495011860132334,-0.12395866083385149
2021-5-16-morning,2021-5-16-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          22.161975      1       NaN
3.0          12.404103      1       NaN
4.0          13.930479      4  5.400916
4.5           7.911130      1       NaN
5.0          20.904546      5  9.821622","                  Mean  Count       STD
smell value                            
2.0          22.161975      1       NaN
3.0          12.404103      1       NaN
4.0          16.099750      3  3.939597
5.0          20.904546      5  9.821622
8.0           7.422665      1       NaN
9.0           7.911130      1       NaN",0.11389980087547016,-0.40145893808658367
2021-5-16-afternoon,2021-5-16-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          13.907098      2  5.683963
3.0           5.661710      5  5.055378
4.0           6.734660      6  2.274261
5.0           0.229349      2  0.036471","                  Mean  Count       STD
smell value                            
2.0          13.907098      2  5.683963
3.0           5.661710      5  5.055378
4.0           6.432408      5  2.404195
5.0           0.229349      2  0.036471
8.0           8.245919      1       NaN",-0.594157354158621,-0.3003574038906267
2021-5-17-morning,2021-5-17-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.000000     26.294209      2  12.636549
3.000000     17.379074     12   5.020532
3.500000     14.124238      2   6.211637
4.000000     16.442440     14   7.638342
4.333333     23.492306      1        NaN
4.666667      6.603851      1        NaN
5.000000     24.900438      9  13.025598","                  Mean  Count        STD
smell value                             
2.0          26.294209      2  12.636549
3.0          17.379074     12   5.020532
4.0          16.739119     11   7.738190
5.0          24.900438      9  13.025598
7.0          14.124238      2   6.211637
8.0          19.487413      2   7.258190
12.0          7.089025      1        NaN
13.0         23.492306      1        NaN
14.0          6.603851      1        NaN",0.13046446757382596,-0.15706483004261415
2021-5-17-afternoon,2021-5-17-afternoon,100.0,100.0,"                     Mean  Count           STD
smell value                                   
2.0          3.232167e-08      2  1.155691e-08
3.0          9.754942e+00      3  8.415728e+00
4.0          4.417097e+00      7  6.913971e+00
5.0          3.862521e+00      4  4.658126e+00","                     Mean  Count           STD
smell value                                   
2.0          3.232167e-08      2  1.155691e-08
3.0          9.754942e+00      3  8.415728e+00
4.0          4.417097e+00      7  6.913971e+00
5.0          5.148630e+00      3  4.756338e+00
10.0         4.194055e-03      1           NaN",0.0038833681878172417,-0.1326122245259924
2021-5-18-morning,2021-5-18-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.000000     42.035570      1        NaN
3.000000     25.884942      7  10.123089
3.500000     27.084946      1        NaN
3.666667     20.123893      1        NaN
4.000000     22.456216     12  15.829512
4.500000     18.132699      1        NaN
5.000000     23.721719     12  18.282968","                  Mean  Count        STD
smell value                             
2.0          42.035570      1        NaN
3.0          25.884942      7  10.123089
4.0          22.076964     11  16.544854
5.0          23.721719     12  18.282968
7.0          27.084946      1        NaN
8.0          26.627993      1        NaN
9.0          18.132699      1        NaN
11.0         20.123893      1        NaN",-0.13376125721851864,-0.10113176287645019
2021-5-18-afternoon,2021-5-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          27.307240      1        NaN
1.5           0.448778      1        NaN
2.0           0.005583      1        NaN
3.0           6.696917      2   9.424083
4.0          10.188928      4  14.533955
5.0           7.840339      5   9.489434","                  Mean  Count        STD
smell value                             
1.0          27.307240      1        NaN
2.0           0.005583      1        NaN
3.0           4.614204      3   7.577582
4.0          10.188928      4  14.533955
5.0           5.556746      4   9.235826
10.0         16.974710      1        NaN",-0.09214786665275453,0.03691432479242473
2021-5-19-morning,2021-5-19-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          22.431872      1        NaN
3.0          18.469798      5   6.765415
4.0          11.903310     10  11.648252
4.5          12.151035      1        NaN
5.0          18.541933      6   6.229167","                  Mean  Count        STD
smell value                             
1.0          22.431872      1        NaN
3.0          17.095068      4   6.959063
4.0          11.903310     10  11.648252
5.0          18.541933      6   6.229167
6.0          23.968719      1        NaN
9.0          12.151035      1        NaN",-0.0975536312187709,-0.030133676934320116
2021-5-19-afternoon,2021-5-19-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          5.913008      5  7.729439
4.0          4.643519      5  4.705402
5.0          0.027933      2  0.039503","                     Mean  Count       STD
smell value                               
3.0          7.391259e+00      4  8.067886
4.0          4.643519e+00      5  4.705402
5.0          2.793311e-02      2  0.039503
6.0          1.068590e-13      1       NaN",-0.3355590717662029,-0.4802755508217715
2021-5-20-morning,2021-5-20-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          17.745950      6  11.065744
3.5          21.775635      2   0.262978
4.0          16.977278     13   6.296618
5.0          17.192556     17   6.463088","                  Mean  Count        STD
smell value                             
3.0          16.172704      5  11.597417
4.0          16.962494     12   6.576367
5.0          17.192556     17   6.463088
6.0          25.612183      1        NaN
7.0          21.775635      2   0.262978
8.0          17.154689      1        NaN",-0.05395686431687889,0.1520065630138529
2021-5-20-afternoon,2021-5-20-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          24.372191      1        NaN
2.0          15.705958      3   6.914399
3.0          19.135152      5   7.937269
4.0          15.452962      5  11.475667
5.0          10.949400      2   4.924999","                  Mean  Count        STD
smell value                             
1.0          24.372191      1        NaN
2.0          15.705958      3   6.914399
3.0          19.135152      5   7.937269
4.0          15.473271      4  13.250855
5.0          14.431900      1        NaN
8.0          15.371727      1        NaN
10.0          7.466900      1        NaN",-0.2910514284102469,-0.31974751593935385
2021-5-21-morning,2021-5-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          17.071718      1        NaN
3.0          14.237957      7  10.923170
4.0          14.126666      9   8.963063
4.5          21.061492      1        NaN
5.0          18.903669      8   7.848682","                  Mean  Count        STD
smell value                             
1.0          17.071718      1        NaN
3.0          15.264581      6  11.589889
4.0          11.221442      6   6.860208
5.0          18.903669      8   7.848682
6.0           8.078216      1        NaN
8.0          19.937112      3  11.301635
9.0          21.061492      1        NaN",0.16125242190148908,0.1967377847829639
2021-5-21-afternoon,2021-5-21-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           9.120200      1        NaN
2.0           7.883001      1        NaN
3.0          18.492240      3  15.351514
4.0          11.372034      2   2.414873
5.0          19.098027      1        NaN","                  Mean  Count        STD
smell value                             
1.0           9.120200      1        NaN
2.0           7.883001      1        NaN
3.0          18.492240      3  15.351514
4.0          11.372034      2   2.414873
5.0          19.098027      1        NaN",0.24641432530725232,0.24641432530725232
2021-5-22-morning,2021-5-22-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           4.436699      1        NaN
3.0          14.596084      6   4.521468
4.0          13.254108     11  11.364352
4.5          13.123935      2   3.372114
5.0          10.051412     14   6.905170","                  Mean  Count        STD
smell value                             
2.0           4.436699      1        NaN
3.0          14.596084      6   4.521468
4.0          14.289705      9  12.388801
5.0           9.799573     13   7.119895
8.0           8.593922      2   3.246376
9.0          13.123935      2   3.372114
10.0         13.325320      1        NaN",-0.1153054641405578,-0.06801806364044241
2021-5-22-afternoon,2021-5-22-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          25.401079      1       NaN
3.0          17.642339      2  8.180332
4.0          16.314002      3  8.910733
5.0          15.823778      3  9.183924","                  Mean  Count       STD
smell value                            
2.0          25.401079      1       NaN
3.0          17.642339      2  8.180332
4.0          16.314002      3  8.910733
5.0          15.823778      3  9.183924",-0.3275453773045499,-0.3275453773045499
2021-5-23-morning,2021-5-23-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           2.861030      1        NaN
2.0           1.339543      1        NaN
3.0           5.547137      1        NaN
4.0          21.570971      1        NaN
5.0          15.755424      2  13.377712","                  Mean  Count        STD
smell value                             
1.0           2.861030      1        NaN
2.0           1.339543      1        NaN
3.0           5.547137      1        NaN
4.0          21.570971      1        NaN
5.0          15.755424      2  13.377712",0.677282562944354,0.677282562944354
2021-5-23-afternoon,2021-5-23-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          8.600812      1  NaN","                 Mean  Count  STD
smell value                      
2.0          8.600812      1  NaN",,
2021-5-24-morning,2021-5-24-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0           4.276683      1  NaN
4.0          12.311656      1  NaN","                  Mean  Count  STD
smell value                       
2.0           4.276683      1  NaN
4.0          12.311656      1  NaN",0.9999999999999998,0.9999999999999998
2021-5-24-afternoon,2021-5-24-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000979      1       NaN
3.0          7.030443      2  3.581969
4.0          3.687322      1       NaN","                 Mean  Count       STD
smell value                           
1.0          0.000979      1       NaN
3.0          7.030443      2  3.581969
4.0          3.687322      1       NaN",0.5464105423533452,0.5464105423533452
2021-5-25-morning,2021-5-25-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          10.708887      2  12.958146
3.0          12.904310      6   4.777424
4.0          12.860802      4   3.728840
5.0          12.101560      1        NaN","                  Mean  Count        STD
smell value                             
2.0          10.708887      2  12.958146
3.0          12.904310      6   4.777424
4.0          12.860802      4   3.728840
5.0          12.101560      1        NaN",0.07902637500527411,0.07902637500527411
2021-5-25-afternoon,2021-5-25-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          28.327733      1       NaN
3.0          30.587797      2  3.174946
4.0           9.120187      2  3.030717
5.0          31.956858      2  8.064092","                  Mean  Count       STD
smell value                            
1.0          28.327733      1       NaN
3.0          30.587797      2  3.174946
4.0           6.977147      1       NaN
5.0          31.956858      2  8.064092
8.0          11.263227      1       NaN",-0.09212836637684844,-0.4174578616340732
2021-5-26-morning,2021-5-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          40.453855      1       NaN
2.0          44.365530      1       NaN
3.0          15.887691      2  3.460689
4.0          13.912414      6  5.024877
5.0          24.491885      4  8.563961","                  Mean  Count       STD
smell value                            
1.0          40.453855      1       NaN
2.0          44.365530      1       NaN
3.0          15.887691      2  3.460689
4.0          13.912414      6  5.024877
5.0          24.491885      4  8.563961",-0.45521601798696415,-0.45521601798696415
2021-5-26-afternoon,2021-5-26-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.041448      1       NaN
3.0           7.140256      2  1.395863
4.0          12.848460      2  4.191181
5.0           4.888516      3  3.073294","                  Mean  Count       STD
smell value                            
1.0           7.041448      1       NaN
3.0           7.140256      2  1.395863
4.0          12.848460      2  4.191181
5.0           4.888516      3  3.073294",-0.13428029108918785,-0.13428029108918785
2021-5-27-morning,2021-5-27-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           5.380111      1  NaN
4.0          17.267412      1  NaN
5.0           2.778911      1  NaN","                  Mean  Count  STD
smell value                       
1.0           5.380111      1  NaN
4.0          17.267412      1  NaN
5.0           2.778911      1  NaN",0.11161864392993542,0.11161864392993542
2021-5-27-afternoon,2021-5-27-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           0.017892      1        NaN
3.0           8.415702      2  11.900911
4.0          20.857524      1        NaN
5.0           0.216730      2   0.306501","                  Mean  Count        STD
smell value                             
1.0           0.017892      1        NaN
3.0           8.415702      2  11.900911
4.0          20.857524      1        NaN
5.0           0.000001      1        NaN
10.0          0.433459      1        NaN",0.03538976217906106,-0.179851599930346
2021-5-28-morning,2021-5-28-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           6.948045      1        NaN
3.0          18.058118      3  15.493484
4.0          16.197630      7   8.464877
5.0          12.881675      1        NaN","                  Mean  Count        STD
smell value                             
2.0           6.948045      1        NaN
3.0          18.058118      3  15.493484
4.0          16.197630      7   8.464877
5.0          12.881675      1        NaN",0.08851589119529615,0.08851589119529615
2021-5-28-afternoon,2021-5-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          27.639719      3  18.81949
4.0          22.651526      1       NaN","                  Mean  Count       STD
smell value                            
1.0          27.639719      3  18.81949
4.0          22.651526      1       NaN",-0.16021541565724007,-0.16021541565724007
2021-5-29-morning,2021-5-29-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          30.038566      1  NaN
4.0           3.479638      1  NaN","                  Mean  Count  STD
smell value                       
1.0          30.038566      1  NaN
4.0           3.479638      1  NaN",-1.0,-1.0
2021-5-29-afternoon,2021-5-29-afternoon,100.0,100.0,"                  Mean  Count      STD
smell value                           
1.0           6.568641      3  9.32324
3.0          23.783238      1      NaN
4.0          18.785377      1      NaN","                  Mean  Count      STD
smell value                           
1.0           6.568641      3  9.32324
3.0          23.783238      1      NaN
4.0          18.785377      1      NaN",0.6970871587810975,0.6970871587810975
2021-5-30-morning,2021-5-30-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          5.801597      1  NaN","                 Mean  Count  STD
smell value                      
1.0          5.801597      1  NaN",,
2021-5-30-afternoon,2021-5-30-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           3.285803      1        NaN
2.0          20.694444      3  14.654787
3.0           1.884162      1        NaN
4.0           7.394945      1        NaN
5.0          25.345740      1        NaN","                  Mean  Count        STD
smell value                             
1.0           3.285803      1        NaN
2.0          20.694444      3  14.654787
3.0           1.884162      1        NaN
4.0           7.394945      1        NaN
5.0          25.345740      1        NaN",0.16860980876209639,0.16860980876209639
2021-5-31-morning,2021-5-31-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           5.146846      1       NaN
3.0          14.717193      3  14.93579
5.0          22.109861      2   5.04498","                  Mean  Count       STD
smell value                            
2.0           5.146846      1       NaN
3.0          14.717193      3  14.93579
5.0          22.109861      2   5.04498",0.5161579823611078,0.5161579823611078
2021-5-31-afternoon,2021-5-31-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          10.950951      4   5.966036
3.0          12.317228      2  10.247087
4.0          19.119949      1        NaN
5.0          20.716115      3   6.024350","                  Mean  Count        STD
smell value                             
1.0          10.950951      4   5.966036
3.0          12.317228      2  10.247087
4.0          19.119949      1        NaN
5.0          20.716115      3   6.024350",0.6013708045541999,0.6013708045541999
