,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2019-2-6-afternoon,2019-2-6-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.000000     28.689277      1        NaN
2.000000     23.112588      1        NaN
3.000000     16.595304      5  10.088422
3.500000     12.537546      1        NaN
3.666667     11.323754      1        NaN
4.000000     15.249540     10   5.287651
4.500000     12.559753      1        NaN
4.666667     33.234597      2  21.921575
5.000000     13.747218      6   5.664604","                  Mean  Count        STD
smell value                             
1.0          28.689277      1        NaN
2.0          23.112588      1        NaN
3.0          16.595304      5  10.088422
4.0          15.721971      9   5.379893
5.0          13.288117      4   7.126568
7.0          12.537546      1        NaN
9.0          12.559753      1        NaN
10.0         14.665419      2   2.354894
11.0         11.323754      1        NaN
14.0         33.234597      2  21.921575
20.0         10.997656      1        NaN",-0.17806669098563865,0.06804548898297316
2019-2-7-morning,2019-2-7-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          14.611325      1        NaN
2.5          26.539851      1        NaN
3.0          17.242362      9  11.076991
3.5          27.454932      1        NaN
4.0          19.952874     10  10.153068
5.0          19.828273      9   9.442475","                  Mean  Count        STD
smell value                             
1.0          14.611325      1        NaN
3.0          17.242362      9  11.076991
4.0          20.704045      9  10.470076
5.0          20.499431     10   9.151948
7.0          27.454932      1        NaN
8.0          13.192333      1        NaN",0.08089308920241833,0.11507209016425855
2019-2-7-afternoon,2019-2-7-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          20.596374      4   9.700435
2.0          21.882021      3  14.963914
3.0          11.793425     18   9.438492
3.5          14.616441      4   3.215335
4.0          16.516181     13   7.727893
4.5          11.331294      1        NaN
5.0          14.410725     10  11.945035","                  Mean  Count        STD
smell value                             
1.0          18.176116      3  10.295716
2.0          21.882021      3  14.963914
3.0          12.156333     18   9.938850
4.0          15.982948     12   7.817739
5.0          15.945262      8  12.903755
6.0          21.324806      1        NaN
7.0          15.610321      3   3.095284
8.0          22.914972      1        NaN
9.0          11.331294      1        NaN
10.0          8.272576      2   4.941089
14.0         11.634799      1        NaN",-0.11093761301390989,-0.07649838510760505
2019-2-8-morning,2019-2-8-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          20.201937      2  1.958336
2.0          18.825035      1       NaN
4.0           7.396916      1       NaN
5.0          25.489304      2  0.829421","                  Mean  Count       STD
smell value                            
1.0          20.201937      2  1.958336
2.0          18.825035      1       NaN
4.0           7.396916      1       NaN
5.0          25.489304      2  0.829421",0.15305200612082068,0.15305200612082068
2019-2-8-afternoon,2019-2-8-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.724425      3  5.409013
2.0           5.085388      1       NaN
3.0           5.219721      1       NaN
5.0          14.900636      3  9.005559","                  Mean  Count       STD
smell value                            
1.0          11.724425      3  5.409013
2.0           5.085388      1       NaN
3.0           5.219721      1       NaN
5.0          14.900636      3  9.005559",0.27623954672403556,0.27623954672403556
2019-2-9-morning,2019-2-9-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          13.826658      1       NaN
4.0          13.816140      3  4.306838
5.0          12.712659      1       NaN","                  Mean  Count      STD
smell value                           
1.0          13.826658      1      NaN
4.0          13.737609      2  6.08775
5.0          12.712659      1      NaN
8.0          13.973202      1      NaN",-0.08400216400194334,-0.0022469639140744735
2019-2-9-afternoon,2019-2-9-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           2.887640      3  5.000184
4.0          20.757568      2  0.995140
5.0          10.235926      5  8.362358","                  Mean  Count        STD
smell value                             
3.0           2.887640      3   5.000184
4.0          20.757568      2   0.995140
5.0          11.297115      2  15.967933
10.0          7.429195      1        NaN
15.0         10.578103      2   3.791708",0.30197877189137196,0.04533505726025421
2019-2-10-morning,2019-2-10-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          12.436846      3  5.904314
3.0           3.021268      2  1.192997
4.0           1.784217      1       NaN
5.0          14.791311      2  4.434813","                  Mean  Count       STD
smell value                            
1.0          12.436846      3  5.904314
3.0           3.021268      2  1.192997
4.0           1.784217      1       NaN
5.0          14.791311      2  4.434813",-0.05333610385315131,-0.05333610385315131
2019-2-10-afternoon,2019-2-10-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          24.440997      4  13.235190
2.0          12.426622      2   5.857899
3.0          16.620260      7   6.370444
4.0          16.571899     18   8.255545
5.0          16.364606      3   5.376567","                  Mean  Count        STD
smell value                             
1.0          24.440997      4  13.235190
2.0           8.284462      1        NaN
3.0          16.620260      7   6.370444
4.0          16.571735     19   8.022948
5.0          16.364606      3   5.376567",-0.2102466966177456,-0.21923083668519694
2019-2-11-morning,2019-2-11-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          15.717175      2  13.457396
3.0           8.430361      1        NaN
5.0          14.409891      1        NaN","                  Mean  Count        STD
smell value                             
1.0          15.717175      2  13.457396
3.0           8.430361      1        NaN
5.0          14.409891      1        NaN",-0.1413221365324272,-0.1413221365324272
2019-2-11-afternoon,2019-2-11-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     11.698910      3  5.953312
2.500000     11.576367      1       NaN
3.000000      7.956379      9  4.348241
3.500000      6.315752      2  1.753997
4.000000      8.076502     13  4.345764
4.500000      6.644624      2  0.404393
4.666667      7.815561      1       NaN
5.000000      9.325856      5  5.538295","                  Mean  Count       STD
smell value                            
1.0          11.698910      3  5.953312
3.0           8.164605      8  4.600246
4.0           8.235440     12  4.499366
5.0           9.700941      6  5.038085
6.0           6.290569      1       NaN
7.0           6.315752      2  1.753997
8.0           6.169247      1       NaN
9.0           6.644624      2  0.404393
14.0          7.815561      1       NaN",-0.16010289941201944,-0.18732730701124553
2019-2-12-morning,2019-2-12-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          9.320797      1       NaN
2.0          3.615304      1       NaN
3.0          0.287673      1       NaN
4.0          2.594613      3  2.026985
4.5          1.248597      1       NaN
5.0          4.855234      1       NaN","                 Mean  Count       STD
smell value                           
1.0          9.320797      1       NaN
2.0          3.615304      1       NaN
3.0          0.287673      1       NaN
4.0          2.594613      3  2.026985
5.0          4.855234      1       NaN
9.0          1.248597      1       NaN",-0.5265804255540537,-0.4908109969555145
2019-2-12-afternoon,2019-2-12-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           6.105149      5   2.314674
2.0          12.662963      1        NaN
3.0          13.922421      1        NaN
4.0          14.207205      2  17.716533
5.0           0.966704      1        NaN","                  Mean  Count       STD
smell value                            
1.0           6.105149      5  2.314674
2.0          12.662963      1       NaN
3.0          13.922421      1       NaN
4.0          26.734685      1       NaN
5.0           0.966704      1       NaN
8.0           1.679724      1       NaN",0.15836548102053966,-0.06551694624972153
2019-2-13-morning,2019-2-13-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          50.361224      2  14.915051
2.0          56.508605      2   0.154053
3.0          25.287527      2  10.651079","                  Mean  Count        STD
smell value                             
1.0          50.361224      2  14.915051
2.0          56.508605      2   0.154053
3.0          25.287527      2  10.651079",-0.663036411038158,-0.663036411038158
2019-2-13-afternoon,2019-2-13-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          27.387639      4  11.338583
2.0          21.676873      1        NaN
3.0          24.738252      1        NaN
4.0          17.487547      1        NaN
5.0          29.839706      4   8.029431","                  Mean  Count        STD
smell value                             
1.0          24.547323      3  12.018354
2.0          28.792730      2  10.063341
3.0          24.738252      1        NaN
4.0          17.487547      1        NaN
5.0          29.839706      4   8.029431",0.09763587217891942,0.1640611194976462
2019-2-14-morning,2019-2-14-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          16.906818      2   4.004496
4.0          15.906364      3   4.034950
5.0          10.276350      2  11.732329","                  Mean  Count        STD
smell value                             
1.0          16.906818      2   4.004496
4.0          15.906364      3   4.034950
5.0          10.276350      2  11.732329",-0.34633721410603846,-0.34633721410603846
2019-2-14-afternoon,2019-2-14-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          21.078272      3   7.724510
2.0          21.739661      4   9.618884
3.0          20.491715     13   9.322656
3.5          22.032091      2   8.341919
4.0          17.042207     15  10.408220
5.0          13.231112      5   8.707109","                  Mean  Count        STD
smell value                             
1.0          21.078272      3   7.724510
2.0          21.739661      4   9.618884
3.0          18.497150     11   8.703821
4.0          17.662052     13  10.904279
5.0          13.231112      5   8.707109
6.0          31.461824      2   0.964455
7.0          22.032091      2   8.341919
8.0          13.013221      2   7.234273",-0.24980480584195822,-0.07013917725327826
2019-2-15-morning,2019-2-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          18.815549      1       NaN
4.0           8.851058      2  6.981795
5.0           8.900008      1       NaN","                  Mean  Count       STD
smell value                            
2.0          18.815549      1       NaN
4.0           8.851058      2  6.981795
5.0           8.900008      1       NaN",-0.7189806886345171,-0.7189806886345171
2019-2-15-afternoon,2019-2-15-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           9.059324      4   7.115118
2.0          11.286958      4  10.223822
4.0          15.723012      2   2.955341","                  Mean  Count        STD
smell value                             
1.0           9.059324      4   7.115118
2.0          13.378244      3  11.425801
4.0          12.153041      3   6.526952",0.33316522807893567,0.15473396757105934
2019-2-16-afternoon,2019-2-16-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          20.149205      2   9.921864
2.0          20.524335      5  14.138454
4.0          33.330114      1        NaN","                  Mean  Count        STD
smell value                             
1.0          20.149205      2   9.921864
2.0          20.524335      5  14.138454
4.0          33.330114      1        NaN",0.33306007134258175,0.33306007134258175
2019-2-17-morning,2019-2-17-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          13.804393      1  NaN","                  Mean  Count  STD
smell value                       
2.0          13.804393      1  NaN",,
2019-2-17-afternoon,2019-2-17-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           8.831221      1       NaN
2.0          20.858049      1       NaN
3.0           8.089255      3  7.680505
4.0          14.640495      5  7.104821","                  Mean  Count       STD
smell value                            
2.0          14.844635      2  8.504251
3.0           8.089255      3  7.680505
4.0          14.640495      5  7.104821",0.1356998797664961,0.0987422007259221
2019-2-18-morning,2019-2-18-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          12.455465      2   5.924199
2.0          26.945962      1        NaN
4.0          16.706397      2  12.035930
5.0          12.974279      1        NaN","                  Mean  Count        STD
smell value                             
1.0          12.455465      2   5.924199
2.0          26.945962      1        NaN
4.0          16.706397      2  12.035930
5.0          12.974279      1        NaN",-0.01466385934221939,-0.01466385934221939
2019-2-18-afternoon,2019-2-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           5.200607      2   4.309000
2.0           0.047004      1        NaN
3.0          10.846777      2  14.300471
3.5           5.535858      1        NaN
5.0          23.616099      3   1.069778","                  Mean  Count        STD
smell value                             
1.0           5.200607      2   4.309000
2.0           0.047004      1        NaN
3.0          10.846777      2  14.300471
5.0          23.616099      3   1.069778
7.0           5.535858      1        NaN",0.7634064540436756,0.46864410311985644
2019-2-19-morning,2019-2-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          18.124836      1       NaN
5.0          16.515933      2  2.480607","                  Mean  Count       STD
smell value                            
3.0          18.124836      1       NaN
5.0          16.515933      2  2.480607",-0.467999432681813,-0.467999432681813
2019-2-19-afternoon,2019-2-19-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          21.715177      6   9.964528
2.0          18.505348      1        NaN
3.0          40.502769      3  10.291214
4.0          15.109394      3   8.986536
5.0          22.215094      1        NaN","                  Mean  Count        STD
smell value                             
1.0          21.715177      6   9.964528
2.0          18.505348      1        NaN
3.0          40.502769      3  10.291214
4.0          15.109394      3   8.986536
5.0          22.215094      1        NaN",0.01595858000533287,0.01595858000533287
2019-2-20-morning,2019-2-20-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          32.428948      1        NaN
3.0          13.659100      3   4.294944
4.0          15.140194      2   4.139252
5.0          17.400339      2  10.074903","                  Mean  Count        STD
smell value                             
2.0          32.428948      1        NaN
3.0          13.659100      3   4.294944
4.0          15.140194      2   4.139252
5.0          17.400339      2  10.074903",-0.3269171444155197,-0.3269171444155197
2019-2-20-afternoon,2019-2-20-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          10.098356      1       NaN
3.0           0.000345      2  0.000489
4.0           0.255898      2  0.361892","                  Mean  Count       STD
smell value                            
1.0          10.098356      1       NaN
3.0           0.000345      2  0.000489
4.0           0.255898      2  0.361892",-0.9000617555831476,-0.9000617555831476
2019-2-21-morning,2019-2-21-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           4.347267      1  NaN
2.0          10.410524      1  NaN
3.0           6.900797      1  NaN
4.0          24.501883      1  NaN
5.0          10.022664      1  NaN","                  Mean  Count  STD
smell value                       
1.0           4.347267      1  NaN
2.0          10.410524      1  NaN
3.0           6.900797      1  NaN
4.0          24.501883      1  NaN
5.0          10.022664      1  NaN",0.5146545573298752,0.5146545573298752
2019-2-21-afternoon,2019-2-21-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          20.839915      3  11.374817
3.0          14.094284      6  12.962152
4.0           4.654011      4   3.303575
5.0          28.362404      2   3.140733","                  Mean  Count        STD
smell value                             
1.0          20.839915      3  11.374817
3.0          14.094284      6  12.962152
4.0           4.654011      4   3.303575
5.0          28.362404      2   3.140733",-0.10301331003150338,-0.10301331003150338
2019-2-22-morning,2019-2-22-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
4.0          22.542090      1       NaN
5.0          31.889205      2  8.192604","                  Mean  Count       STD
smell value                            
4.0          22.542090      1       NaN
5.0          31.889205      2  8.192604",0.6816237409201577,0.6816237409201577
2019-2-22-afternoon,2019-2-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          19.178643      3   5.514023
3.0          15.386987      2   1.510193
4.0          14.373974      2  13.083524","                  Mean  Count        STD
smell value                             
1.0          19.178643      3   5.514023
3.0          15.386987      2   1.510193
4.0          14.373974      2  13.083524",-0.3475130292858014,-0.3475130292858014
2019-2-23-morning,2019-2-23-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          12.626007      1       NaN
3.0          16.760697      5  6.239483
5.0          15.562423      1       NaN","                  Mean  Count       STD
smell value                            
2.0          12.626007      1       NaN
3.0          16.760697      5  6.239483
5.0          15.562423      1       NaN",0.08695153446382604,0.08695153446382604
2019-2-23-afternoon,2019-2-23-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           7.797930      1       NaN
3.0          10.653256      5  5.459628
5.0          10.208306      2  6.856626","                  Mean  Count       STD
smell value                            
2.0           7.797930      1       NaN
3.0          10.653256      5  5.459628
5.0          10.208306      2  6.856626",0.06718183752752648,0.06718183752752648
2019-2-24-morning,2019-2-24-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          41.209906      4  16.190605
4.0          39.037747      5  11.508609
5.0          27.011692      4   5.279529","                  Mean  Count        STD
smell value                             
3.0          34.863628      2  24.970627
4.0          39.037747      5  11.508609
5.0          27.011692      4   5.279529
6.0          47.556185      2   1.331864",-0.4633794738793909,0.08614417068607953
2019-2-24-afternoon,2019-2-24-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.440494      5  10.475887
2.0          15.004546      1        NaN
3.0          17.576581      2  14.527020
4.0          14.577793      2   5.537936
5.0          10.257942      1        NaN","                  Mean  Count        STD
smell value                             
1.0          11.440494      5  10.475887
2.0          15.004546      1        NaN
3.0          17.576581      2  14.527020
4.0          14.577793      2   5.537936
5.0          10.257942      1        NaN",0.10507848481330383,0.10507848481330383
2019-2-25-morning,2019-2-25-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0           7.034434      1  NaN
4.0          11.098236      1  NaN","                  Mean  Count  STD
smell value                       
3.0           7.034434      1  NaN
4.0          11.098236      1  NaN",1.0,1.0
2019-2-25-afternoon,2019-2-25-afternoon,100.0,100.0,"                     Mean  Count       STD
smell value                               
1.0          8.413370e+00      4  1.581063
2.0          8.514773e+00      1       NaN
3.0          2.679079e-09      1       NaN
4.0          1.562538e-09      1       NaN","                     Mean  Count       STD
smell value                               
1.0          8.320521e+00      3  1.922996
2.0          8.603344e+00      2  0.125258
3.0          2.679079e-09      1       NaN
4.0          1.562538e-09      1       NaN",-0.8887500078314338,-0.8448529172182129
2019-2-26-morning,2019-2-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          20.858091      1       NaN
2.0          11.825740      2  1.716682
5.0          11.564208      1       NaN","                  Mean  Count       STD
smell value                            
1.0          20.858091      1       NaN
2.0          11.825740      2  1.716682
5.0          11.564208      1       NaN",-0.5855447033137828,-0.5855447033137828
2019-2-26-afternoon,2019-2-26-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          15.758061      6  4.070831
2.0          25.051616      1       NaN
3.0          16.502267      2  0.591590
4.5           4.377476      1       NaN","                  Mean  Count       STD
smell value                            
1.0          16.552189      4  4.962683
2.0          17.797076      3  6.338317
3.0          16.083950      1       NaN
6.0          16.920585      1       NaN
9.0           4.377476      1       NaN",-0.4169454931245205,-0.5600800734129624
2019-2-27-morning,2019-2-27-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          46.725595      1        NaN
3.0          18.142975      3   5.331614
4.0          23.289466      3  12.950535","                  Mean  Count        STD
smell value                             
2.0          46.725595      1        NaN
3.0          18.142975      3   5.331614
4.0          23.289466      3  12.950535",-0.5764234430123034,-0.4366856616527158
2019-2-27-afternoon,2019-2-27-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     16.329350      2  3.971671
2.000000     17.345184      1       NaN
3.000000     13.504359     12  6.119985
3.333333     20.467439      1       NaN
4.000000     21.518376      7  8.358024
5.000000     20.790612      2  4.943126","                  Mean  Count       STD
smell value                            
1.0          16.329350      2  3.971671
2.0          17.345184      1       NaN
3.0          13.521490      9  6.965180
4.0          21.518376      7  8.358024
5.0          20.790612      2  4.943126
6.0          13.452964      3  3.455141
10.0         20.467439      1       NaN",0.306046397443524,0.1339402452003428
2019-2-28-morning,2019-2-28-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          17.151693      2   0.712413
3.0          16.553564      1        NaN
4.0          16.205410      2  18.046083","                  Mean  Count        STD
smell value                             
1.0          17.151693      2   0.712413
3.0          16.553564      1        NaN
4.0          16.205410      2  18.046083",-0.05266294102252746,-0.05266294102252746
2019-2-28-afternoon,2019-2-28-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          20.649301      3  13.694495
2.0          12.491729      1        NaN
4.0           6.348744      2   3.227106
5.0           6.990229      1        NaN","                  Mean  Count        STD
smell value                             
1.0          20.649301      3  13.694495
2.0          12.491729      1        NaN
4.0           6.348744      2   3.227106
5.0           6.990229      1        NaN",-0.6299753085461332,-0.6299753085461332
