,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2018-9-17-afternoon,2018-9-17-afternoon,100.0,100.0,"                Mean  Count       STD
smell value                          
3.0          7.02121      2  9.907031","                Mean  Count       STD
smell value                          
3.0          7.02121      2  9.907031",,
2018-9-18-morning,2018-9-18-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          16.840675      1  NaN
3.0           6.426986      1  NaN
4.0          13.440495      1  NaN","                  Mean  Count  STD
smell value                       
1.0          16.840675      1  NaN
3.0           6.426986      1  NaN
4.0          13.440495      1  NaN",-0.4934163129527336,-0.4934163129527336
2018-9-18-afternoon,2018-9-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          43.122549      1        NaN
4.0          14.281596      2  12.814388","                  Mean  Count        STD
smell value                             
1.0          43.122549      1        NaN
4.0          14.281596      2  12.814388",-0.8783697851212079,-0.8783697851212079
2018-9-19-morning,2018-9-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          20.722427      1       NaN
3.0          15.832027      3  8.464852
4.0           8.389378      5  8.980215
5.0          10.919828      3  9.774702","                  Mean  Count       STD
smell value                            
2.0          20.722427      1       NaN
3.0          15.832027      3  8.464852
4.0           8.389378      5  8.980215
5.0          10.919828      3  9.774702",-0.35790831352748004,-0.35790831352748004
2018-9-19-afternoon,2018-9-19-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0           4.634617      1  NaN
2.0          30.373699      1  NaN","                  Mean  Count  STD
smell value                       
1.0           4.634617      1  NaN
2.0          30.373699      1  NaN",1.0,1.0
2018-9-20-morning,2018-9-20-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          14.461199      1       NaN
3.0          16.457659     16  9.431355
4.0          13.573340      8  8.180521
4.5          14.733898      1       NaN
5.0          13.375240      8  7.131930","                  Mean  Count       STD
smell value                            
1.0          14.461199      1       NaN
3.0          16.457659     16  9.431355
4.0          13.573340      8  8.180521
5.0          14.934744      7  6.053319
9.0          14.733898      1       NaN
10.0          2.458710      1       NaN",-0.13692044446462817,-0.21695929616801515
2018-9-20-afternoon,2018-9-20-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          17.418887      1       NaN
3.0           6.173458      6  0.773096
4.0           5.799964      5  1.452069","                  Mean  Count       STD
smell value                            
1.0          17.418887      1       NaN
3.0           6.173458      6  0.773096
4.0           5.799964      5  1.452069",-0.8114826735567768,-0.8114826735567768
2018-9-21-morning,2018-9-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          20.181471      1        NaN
3.0          16.318175      4   6.720093
4.0          22.582071      5  13.915092
4.5          20.216716      1        NaN
5.0          11.059915      4   7.084255","                  Mean  Count        STD
smell value                             
2.0          20.181471      1        NaN
3.0          16.318175      4   6.720093
4.0          21.247246      4  15.693777
5.0          11.059915      4   7.084255
8.0          27.921370      1        NaN
9.0          20.216716      1        NaN",-0.19380924879937136,0.10981001584840738
2018-9-21-afternoon,2018-9-21-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
4.0          2.945442      1  NaN
5.0          2.761714      1  NaN","                 Mean  Count  STD
smell value                      
4.0          2.945442      1  NaN
5.0          2.761714      1  NaN",-1.0,-1.0
2018-9-22-morning,2018-9-22-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          19.320997      1        NaN
4.0          17.462201      2  24.680819","                  Mean  Count        STD
smell value                             
1.0          19.320997      1        NaN
4.0          17.462201      2  24.680819",-0.06137717939671388,-0.06137717939671388
2018-9-22-afternoon,2018-9-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          23.941811      2  10.894681
4.0          18.761196      2   4.041282","                  Mean  Count        STD
smell value                             
3.0          23.941811      2  10.894681
4.0          18.761196      2   4.041282",-0.4071975385961803,-0.4071975385961803
2018-9-23-morning,2018-9-23-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          16.965448      1  NaN
3.0           2.974738      1  NaN","                  Mean  Count  STD
smell value                       
1.0          16.965448      1  NaN
3.0           2.974738      1  NaN",-1.0,-1.0
2018-9-23-afternoon,2018-9-23-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          23.944581      2  23.625949
3.0          19.212463      5   9.197255
4.0           3.658002      1        NaN
5.0          20.076100      1        NaN","                  Mean  Count        STD
smell value                             
1.0          23.944581      2  23.625949
3.0          19.212463      5   9.197255
4.0           3.658002      1        NaN
5.0          20.076100      1        NaN",-0.27020247611347237,-0.27020247611347237
2018-9-24-morning,2018-9-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           9.341794      2  5.112408
2.0          16.814476      1       NaN","                  Mean  Count       STD
smell value                            
1.0           9.341794      2  5.112408
2.0          16.814476      1       NaN",0.7664952336409588,0.7664952336409588
2018-9-24-afternoon,2018-9-24-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           9.617819      1        NaN
3.0          25.689549      2  18.469179
4.0          24.016168      1        NaN
5.0           0.012444      1        NaN","                  Mean  Count        STD
smell value                             
1.0           9.617819      1        NaN
3.0          25.689549      2  18.469179
4.0          24.016168      1        NaN
5.0           0.012444      1        NaN",-0.1382853860277087,-0.1382853860277087
2018-9-25-morning,2018-9-25-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           1.521840      1       NaN
3.0          12.915275      3  8.076008
4.0           7.121951      1       NaN","                  Mean  Count       STD
smell value                            
2.0           1.521840      1       NaN
3.0          12.915275      3  8.076008
4.0           7.121951      1       NaN",0.25845695309392913,0.25845695309392913
2018-9-25-afternoon,2018-9-25-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          11.649682      1  NaN
3.0          12.445859      1  NaN
4.0          23.790016      1  NaN","                  Mean  Count  STD
smell value                       
2.0          11.649682      1  NaN
3.0          12.445859      1  NaN
4.0          23.790016      1  NaN",0.893845907738734,0.893845907738734
2018-9-26-morning,2018-9-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          11.261676      1       NaN
3.0          16.007446      4  2.654902
4.0          21.480793      2  9.552442","                  Mean  Count       STD
smell value                            
1.0          11.261676      1       NaN
3.0          16.007446      4  2.654902
4.0          21.480793      2  9.552442",0.6063839938709438,0.6063839938709438
2018-9-26-afternoon,2018-9-26-afternoon,100.0,100.0,"                  Mean  Count      STD
smell value                           
1.0          11.651265      2  2.37337
4.0          13.587177      1      NaN","                  Mean  Count      STD
smell value                           
1.0          11.651265      2  2.37337
4.0          13.587177      1      NaN",0.554316325522112,0.554316325522112
2018-9-27-afternoon,2018-9-27-afternoon,100.0,100.0,"                 Mean  Count  STD
smell value                      
2.0          1.244178      1  NaN
4.0          0.118307      1  NaN","                 Mean  Count  STD
smell value                      
2.0          1.244178      1  NaN
4.0          0.118307      1  NaN",-1.0,-1.0
2018-9-28-morning,2018-9-28-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          13.313045      1        NaN
3.0          10.250565      2  13.066416","                  Mean  Count        STD
smell value                             
1.0          13.313045      1        NaN
3.0          10.250565      2  13.066416",-0.1879580729244739,-0.1879580729244739
2018-9-28-afternoon,2018-9-28-afternoon,80.0,80.0,"                 Mean  Count       STD
smell value                           
2.0          0.000009      1       NaN
3.0          3.406495      2  4.817511
4.0          5.573893      2  0.732815","                 Mean  Count       STD
smell value                           
2.0          0.000009      1       NaN
3.0          3.406495      2  4.817511
4.0          5.573893      2  0.732815",0.6763287373627297,0.6763287373627297
2018-9-29-morning,2018-9-29-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          21.446919      1       NaN
4.0          14.084729      2  0.494926
5.0          13.023538      1       NaN","                  Mean  Count       STD
smell value                            
1.0          21.446919      1       NaN
4.0          14.084729      2  0.494926
5.0          13.023538      1       NaN",-0.9866016904605716,-0.9866016904605716
2018-9-29-afternoon,2018-9-29-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           0.709703      1        NaN
2.0          12.138144      2  15.962386
3.0           2.287476      2   1.739686","                  Mean  Count        STD
smell value                             
1.0           0.709703      1        NaN
2.0          12.138144      2  15.962386
3.0           2.287476      2   1.739686",-0.06204731007260927,-0.06204731007260927
2018-9-30-morning,2018-9-30-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          14.464168      1       NaN
3.0          10.979904      2  3.587954
4.0          14.038410      4  5.617760","                  Mean  Count       STD
smell value                            
2.0          14.464168      1       NaN
3.0          10.979904      2  3.587954
4.0          14.853733      3  6.584097
8.0          11.592442      1       NaN",0.09465275150179323,-0.087281482487335
2018-9-30-afternoon,2018-9-30-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     15.360714     10  5.576966
3.500000     14.750870      3  4.232846
4.000000     13.915832      7  8.204090
4.666667     12.848160      1       NaN
5.000000     12.948080      7  3.761290","                  Mean  Count       STD
smell value                            
3.0          15.360714     10  5.576966
4.0          13.915832      7  8.204090
5.0          12.948080      7  3.761290
7.0          14.750870      3  4.232846
14.0         12.848160      1       NaN",-0.18093077093609414,-0.08833203608487913
