,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2018-10-7-afternoon,2018-10-7-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          18.383045      2  16.393015
2.0          19.786526      2  11.147061
3.0           8.223659      2   2.624600
5.0          24.492585      1        NaN","                  Mean  Count        STD
smell value                             
1.0          18.383045      2  16.393015
2.0          19.786526      2  11.147061
3.0           8.223659      2   2.624600
5.0          24.492585      1        NaN",0.033744034481702476,0.033744034481702476
2018-10-8-morning,2018-10-8-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           0.001232      1        NaN
3.0          12.591897      6  13.872688
3.5          34.518198      1        NaN
4.0          15.272098     15  15.187394
4.5          34.329340      1        NaN
5.0           7.124401      6   6.345296","                  Mean  Count        STD
smell value                             
2.0           0.001232      1        NaN
3.0          12.591897      6  13.872688
4.0          15.272098     15  15.187394
5.0           7.124401      6   6.345296
7.0          34.518198      1        NaN
9.0          34.329340      1        NaN",-0.0168098378315427,0.30064020392214813
2018-10-8-afternoon,2018-10-8-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          10.816148      2  2.332719
3.0           7.958192      4  5.313285
4.0          11.483120      5  5.944956
4.5           6.183437      1       NaN
5.0          15.210664      5  7.262295","                  Mean  Count       STD
smell value                            
1.0          10.816148      2  2.332719
3.0           7.958192      4  5.313285
4.0          11.483120      5  5.944956
5.0          15.210664      5  7.262295
9.0           6.183437      1       NaN",0.27037012956142076,0.05844885691996927
2018-10-9-morning,2018-10-9-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          26.531344      3  15.841415
3.0          19.461102      8   9.689950
3.5          20.161522      1        NaN
4.0          20.485610      6   9.345974
5.0          26.221387      4   7.362968","                  Mean  Count        STD
smell value                             
1.0          26.531344      3  15.841415
3.0          16.874904      7   6.864332
4.0          20.485610      6   9.345974
5.0          26.221387      4   7.362968
6.0          37.564489      1        NaN
7.0          20.161522      1        NaN",-0.012705863970674705,0.12080516620702716
2018-10-9-afternoon,2018-10-9-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          11.925768      2  3.472537
4.0          31.477737      1       NaN","                  Mean  Count       STD
smell value                            
2.0          11.925768      2  3.472537
4.0          31.477737      1       NaN",0.9771499588648656,0.9771499588648656
2018-10-10-morning,2018-10-10-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          15.134948      2  3.631273
2.0          13.920105      1       NaN
3.0          11.589585      7  5.470238
4.0          14.930807      3  5.597079
5.0          20.907537      1       NaN","                  Mean  Count       STD
smell value                            
1.0          15.134948      2  3.631273
2.0          13.920105      1       NaN
3.0          11.589585      7  5.470238
4.0          14.930807      3  5.597079
5.0          20.907537      1       NaN",0.1629882565779663,0.1629882565779663
2018-10-10-afternoon,2018-10-10-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.361726      1       NaN
3.0          10.859081      3  1.665222
4.0           4.903616      1       NaN
5.0          11.139597      1       NaN","                  Mean  Count       STD
smell value                            
1.0           6.361726      1       NaN
3.0          10.859081      3  1.665222
4.0           4.903616      1       NaN
5.0          11.139597      1       NaN",0.26839503413495513,0.26839503413495513
2018-10-11-morning,2018-10-11-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          16.064989      1  NaN
3.0           6.505986      1  NaN
4.0          18.745149      1  NaN
5.0           7.210130      1  NaN","                  Mean  Count  STD
smell value                       
1.0          16.064989      1  NaN
3.0           6.505986      1  NaN
4.0          18.745149      1  NaN
5.0           7.210130      1  NaN",-0.3496790381002067,-0.3496790381002067
2018-10-11-afternoon,2018-10-11-afternoon,100.0,100.0,"                     Mean  Count  STD
smell value                          
2.0          1.593170e-13      1  NaN
3.0          4.838072e+00      1  NaN
4.0          9.291847e+00      1  NaN","                     Mean  Count  STD
smell value                          
2.0          1.593170e-13      1  NaN
3.0          4.838072e+00      1  NaN
4.0          9.291847e+00      1  NaN",0.9997150346952715,0.9997150346952715
2018-10-12-morning,2018-10-12-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          22.635569      1  NaN
4.0          13.245886      1  NaN","                  Mean  Count  STD
smell value                       
1.0          22.635569      1  NaN
4.0          13.245886      1  NaN",-0.9999999999999999,-0.9999999999999999
2018-10-12-afternoon,2018-10-12-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0          17.983784      1  NaN
4.0           3.732878      1  NaN","                  Mean  Count  STD
smell value                       
3.0          17.983784      1  NaN
4.0           3.732878      1  NaN",-1.0,-1.0
2018-10-13-afternoon,2018-10-13-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0           0.128894      1  NaN
5.0          12.135644      1  NaN","                  Mean  Count  STD
smell value                       
3.0           0.128894      1  NaN
5.0          12.135644      1  NaN",1.0,1.0
2018-10-14-afternoon,2018-10-14-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           3.056472      1       NaN
2.5           9.366377      1       NaN
3.0          10.942565      9  6.663824
3.5           7.919417      1       NaN
4.0          12.205452      6  8.691168
4.5           5.421104      1       NaN
5.0           8.825883      3  2.209138","                  Mean  Count       STD
smell value                            
2.0           3.056472      1       NaN
3.0          10.942565      9  6.663824
4.0          12.205452      6  8.691168
5.0           8.961006      4  1.823886
7.0           7.919417      1       NaN
9.0           5.421104      1       NaN",0.029374348309413708,-0.13430069581100118
2018-10-15-morning,2018-10-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          12.646937      2  1.304960
3.0           4.113597      3  3.568552
4.0           8.722795      1       NaN
5.0          18.619492      1       NaN","                  Mean  Count       STD
smell value                            
1.0          12.646937      2  1.304960
3.0           4.113597      3  3.568552
4.0           8.722795      1       NaN
5.0          18.619492      1       NaN",0.08806367070349852,0.08806367070349852
2018-10-15-afternoon,2018-10-15-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          13.982936      1        NaN
2.0           3.967981      1        NaN
3.0           8.441432      2  10.704466
4.0           0.000112      1        NaN","                  Mean  Count        STD
smell value                             
1.0          13.982936      1        NaN
2.0           3.967981      1        NaN
3.0           8.441432      2  10.704466
4.0           0.000112      1        NaN",-0.5254369168937284,-0.5254369168937284
2018-10-16-morning,2018-10-16-morning,100.0,100.0,"               Mean  Count  STD
smell value                    
4.0          6.9202      1  NaN","               Mean  Count  STD
smell value                    
4.0          6.9202      1  NaN",,
2018-10-16-afternoon,2018-10-16-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
2.0          26.529732      1  NaN","                  Mean  Count  STD
smell value                       
2.0          26.529732      1  NaN",,
2018-10-17-morning,2018-10-17-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          27.831147      3  6.468397","                  Mean  Count       STD
smell value                            
3.0          27.831147      3  6.468397",,
2018-10-17-afternoon,2018-10-17-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          19.705682      1  NaN
3.0          11.010195      1  NaN","                  Mean  Count  STD
smell value                       
1.0          19.705682      1  NaN
3.0          11.010195      1  NaN",-1.0,-1.0
2018-10-18-morning,2018-10-18-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          28.150529      1  NaN","                  Mean  Count  STD
smell value                       
1.0          28.150529      1  NaN",,
2018-10-18-afternoon,2018-10-18-afternoon,100.0,100.0,"                Mean  Count       STD
smell value                          
1.0          5.38952      1       NaN
3.0          9.79698      2  0.313661","                Mean  Count       STD
smell value                          
1.0          5.38952      1       NaN
3.0          9.79698      2  0.313661",0.9962230626055795,0.9962230626055795
2018-10-19-morning,2018-10-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.00         12.038924      1       NaN
3.00         18.326898      9  9.540485
4.00         15.123456     11  7.366854
4.50         15.863931      3  3.292610
4.75         26.446772      1       NaN
5.00         17.449785     17  8.791681","                  Mean  Count       STD
smell value                            
2.0          12.038924      1       NaN
3.0          18.326898      9  9.540485
4.0          15.123456     11  7.366854
5.0          17.035364     15  9.300770
9.0          15.863931      3  3.292610
10.0         20.557945      2  1.934067
19.0         26.446772      1       NaN",0.03882359978139181,0.1705330861882768
2018-10-19-afternoon,2018-10-19-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          16.549853      2  1.765653
2.0           7.489073      2  5.016865
3.0          24.843047      1       NaN
4.0          11.243398      6  9.669853
5.0          16.367373      2  3.802963","                  Mean  Count       STD
smell value                            
1.0          16.549853      2  1.765653
2.0           7.489073      2  5.016865
3.0          24.843047      1       NaN
4.0          11.243398      6  9.669853
5.0          16.367373      2  3.802963",-0.011388332949562631,-0.011388332949562631
2018-10-21-afternoon,2018-10-21-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
4.0          9.874839      2  0.538955","                 Mean  Count       STD
smell value                           
4.0          9.874839      2  0.538955",,
2018-10-22-morning,2018-10-22-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          13.383330      1        NaN
3.0          14.224587      4   8.574052
4.0          14.291888      4  16.473076","                  Mean  Count        STD
smell value                             
2.0          13.383330      1        NaN
3.0          14.224587      4   8.574052
4.0          14.291888      4  16.473076",0.023504512833320147,0.020218970848385556
2018-10-22-afternoon,2018-10-22-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          19.051151      1       NaN
2.0          12.811275      1       NaN
3.0          16.501554      2  2.317129
5.0          17.968740      2  1.452771","                  Mean  Count       STD
smell value                            
1.0          19.051151      1       NaN
2.0          12.811275      1       NaN
3.0          16.501554      2  2.317129
5.0          17.968740      2  1.452771",0.20738491358484545,0.20738491358484545
2018-10-23-morning,2018-10-23-morning,100.0,100.0,"                 Mean  Count  STD
smell value                      
1.0          5.269178      1  NaN","                 Mean  Count  STD
smell value                      
1.0          5.269178      1  NaN",,
2018-10-23-afternoon,2018-10-23-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          21.596867      1       NaN
4.0           5.670280      2  7.893401","                  Mean  Count       STD
smell value                            
3.0          21.596867      1       NaN
4.0           5.670280      2  7.893401",-0.8548425456063962,-0.8548425456063962
2018-10-24-morning,2018-10-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           7.112564      2  6.086143
4.0           9.127244      1       NaN
5.0          10.741590      1       NaN","                  Mean  Count       STD
smell value                            
3.0           7.112564      2  6.086143
4.0           9.127244      1       NaN
5.0          10.741590      1       NaN",0.4466183570319838,0.4466183570319838
2018-10-24-afternoon,2018-10-24-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          28.764077      3  6.661051
4.0           0.000002      1       NaN
5.0          24.093230      1       NaN","                  Mean  Count  STD
smell value                       
1.0          21.967450      1  NaN
2.0          35.280723      1  NaN
3.0          29.044058      1  NaN
4.0           0.000002      1  NaN
5.0          24.093230      1  NaN",-0.5582098685245541,-0.36712565898637595
2018-10-25-morning,2018-10-25-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          25.278325      2  11.475284
3.0          31.002362      3   2.562979
4.0          14.465148      2   6.412479
5.0          18.732561      5   6.902794","                  Mean  Count        STD
smell value                             
1.0          25.278325      2  11.475284
3.0          31.002362      3   2.562979
4.0          14.465148      2   6.412479
5.0          18.732561      5   6.902794",-0.4413423052556976,-0.4413423052556976
2018-10-25-afternoon,2018-10-25-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          7.302749      1       NaN
3.0          7.895840      4  8.124636
4.0          3.893007      1       NaN
5.0          0.855267      1       NaN","                 Mean  Count       STD
smell value                           
1.0          7.302749      1       NaN
3.0          7.895840      4  8.124636
4.0          3.893007      1       NaN
5.0          0.855267      1       NaN",-0.3273060405068479,-0.3273060405068479
2018-10-26-morning,2018-10-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           5.784781      1       NaN
3.0           9.405031      1       NaN
4.0          10.655554      3  7.026975
5.0          16.323399      1       NaN","                  Mean  Count       STD
smell value                            
2.0           5.784781      1       NaN
3.0           9.405031      1       NaN
4.0          10.655554      3  7.026975
5.0          16.323399      1       NaN",0.5720905642979797,0.5720905642979797
2018-10-26-afternoon,2018-10-26-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          11.299615      2  0.779829
4.0           8.980525      1       NaN
5.0          11.837951      3  2.017695","                  Mean  Count       STD
smell value                            
3.0          11.299615      2  0.779829
4.0           8.980525      1       NaN
5.0          12.894457      2  1.202065
10.0          9.724939      1       NaN",0.20403161665445438,-0.24664551310632313
2018-10-27-afternoon,2018-10-27-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0           8.238544      1  NaN
5.0          10.486988      1  NaN","                  Mean  Count  STD
smell value                       
3.0           8.238544      1  NaN
5.0          10.486988      1  NaN",1.0,1.0
2018-10-28-afternoon,2018-10-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           5.510469      3  2.094798
4.0          10.664612      2  5.567571","                  Mean  Count       STD
smell value                            
3.0           5.510469      3  2.094798
4.0          10.664612      2  5.567571",0.6670088996583954,0.6670088996583954
2018-10-29-morning,2018-10-29-morning,100.0,100.0,"                     Mean  Count  STD
smell value                          
2.0          8.774093e-12      1  NaN
3.0          8.710716e+00      1  NaN","                     Mean  Count  STD
smell value                          
2.0          8.774093e-12      1  NaN
3.0          8.710716e+00      1  NaN",1.0,1.0
2018-10-29-afternoon,2018-10-29-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          2.838413      1       NaN
4.0          6.502316      2  0.102912","                 Mean  Count       STD
smell value                           
3.0          2.838413      1       NaN
4.0          6.502316      2  0.102912",0.999408821451615,0.999408821451615
2018-10-30-morning,2018-10-30-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          16.345357      6  9.477178
4.0          18.570216      1       NaN
5.0          18.307828      1       NaN","                  Mean  Count       STD
smell value                            
3.0          16.345357      6  9.477178
4.0          18.570216      1       NaN
5.0          18.307828      1       NaN",0.1089809459466442,0.1089809459466442
2018-10-30-afternoon,2018-10-30-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           9.433636      2  5.025494
3.0          25.769378      1       NaN
5.0           8.202834      1       NaN","                  Mean  Count       STD
smell value                            
1.0           9.433636      2  5.025494
3.0          25.769378      1       NaN
5.0           8.202834      1       NaN",0.09979294002668104,0.09979294002668104
2018-10-31-morning,2018-10-31-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          24.765763      1       NaN
3.0          24.294814      1       NaN
4.0          27.848578      4  6.266755
5.0          25.069204      1       NaN","                  Mean  Count       STD
smell value                            
2.0          24.765763      1       NaN
3.0          24.294814      1       NaN
4.0          27.848578      4  6.266755
5.0          25.069204      1       NaN",0.15697812662910013,0.15697812662910013
2018-10-31-afternoon,2018-10-31-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
4.0          11.824212      2  9.753373","                  Mean  Count       STD
smell value                            
4.0          11.824212      2  9.753373",,
