,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2019-10-6-morning,2019-10-6-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          12.410475      3  1.391647
2.5          23.807030      1       NaN
3.0          14.784818      6  3.883290
4.0          16.394220     10  6.198045
5.0          13.535916      6  4.693364","                  Mean  Count       STD
smell value                            
2.0          12.410475      3  1.391647
3.0          14.155874      5  3.985366
4.0          16.394220     10  6.198045
5.0          15.003218      7  5.781627
6.0          17.929539      1       NaN",-0.029656482726562485,0.19126106925899838
2019-10-6-afternoon,2019-10-6-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          13.132916      3  3.094005
3.0           7.886923      2  2.390195
4.0           8.007704      2  0.084336
5.0          12.507802      5  4.593640","                  Mean  Count       STD
smell value                            
1.0          13.132916      3  3.094005
3.0           7.886923      2  2.390195
4.0           8.007704      2  0.084336
5.0          12.507802      5  4.593640",-0.06267425021759233,-0.06267425021759233
2019-10-7-afternoon,2019-10-7-afternoon,100.0,100.0,"                     Mean  Count  STD
smell value                          
5.0          1.760288e-09      1  NaN","                     Mean  Count  STD
smell value                          
5.0          1.760288e-09      1  NaN",,
2019-10-8-morning,2019-10-8-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
3.0           2.827232      1  NaN
4.0          15.399582      1  NaN
5.0          22.166990      1  NaN","                  Mean  Count  STD
smell value                       
3.0           2.827232      1  NaN
4.0          15.399582      1  NaN
5.0          22.166990      1  NaN",0.9853143608176615,0.9853143608176615
2019-10-8-afternoon,2019-10-8-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           0.024983      1        NaN
3.0          13.733451      2  11.572241
4.0          10.518061      4   4.875618","                  Mean  Count        STD
smell value                             
1.0           0.024983      1        NaN
3.0          13.733451      2  11.572241
4.0           8.196763      3   1.823985
8.0          17.481956      1        NaN",0.44484513182223434,0.5527374088749407
2019-10-9-morning,2019-10-9-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           9.827299      2  1.136750
3.0           8.687814      2  4.965923
4.0          13.341039      2  3.627150","                  Mean  Count       STD
smell value                            
1.0           9.827299      2  1.136750
3.0           8.687814      2  4.965923
4.0          13.341039      2  3.627150",0.35610148298438293,0.35610148298438293
2019-10-9-afternoon,2019-10-9-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          8.462450      1       NaN
4.0          9.258878      3  8.294564
5.0          0.000060      1       NaN","                 Mean  Count       STD
smell value                           
3.0          8.462450      1       NaN
4.0          9.258878      3  8.294564
5.0          0.000060      1       NaN",-0.4192200646638369,-0.4192200646638369
2019-10-10-morning,2019-10-10-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          20.461451      6   9.780697
4.0          17.183847      5   7.266917
5.0          21.360241      2  11.231381","                  Mean  Count        STD
smell value                             
3.0          20.461451      6   9.780697
4.0          17.183847      5   7.266917
5.0          21.360241      2  11.231381",-0.03538987454284916,-0.03538987454284916
2019-10-10-afternoon,2019-10-10-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           2.594618      2  0.003293
2.0          11.225835      2  7.013428
3.0           6.366085      4  5.953489
4.0           4.006817      8  1.868395
5.0          12.550979      4  8.280644","                  Mean  Count       STD
smell value                            
1.0           2.594618      2  0.003293
2.0          11.225835      2  7.013428
3.0           6.366085      4  5.953489
4.0           3.602144      6  1.940279
5.0          12.550979      4  8.280644
8.0           5.220834      2  1.297175",0.23170740411747534,0.09422706717999264
2019-10-11-morning,2019-10-11-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0          10.874901      7   5.786169
4.0          10.068488      4   5.984189
4.4          29.622417      1        NaN
5.0          18.256541     11  13.163457","                  Mean  Count        STD
smell value                             
3.0          11.923551      6   5.562240
4.0          10.068488      4   5.984189
5.0          17.617157      9  13.471881
6.0           4.583004      1        NaN
10.0         21.133769      2  16.143026
22.0         29.622417      1        NaN",0.3315764792230444,0.36710528849951374
2019-10-11-afternoon,2019-10-11-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           6.746385      2  9.470883
2.0          10.868296      1       NaN
3.0           3.815863      4  6.853930
4.0           7.405649      5  6.506930
5.0           5.076952      4  5.954759","                  Mean  Count       STD
smell value                            
1.0           6.746385      2  9.470883
2.0          10.868296      1       NaN
3.0           3.815863      4  6.853930
4.0           7.405649      5  6.506930
5.0           6.392807      3  6.542163
15.0          1.129389      1       NaN",-0.07179639222731304,-0.19965341762844196
2019-10-12-morning,2019-10-12-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.948964      2  1.574811
4.0          16.716934      1       NaN","                  Mean  Count       STD
smell value                            
1.0           7.948964      2  1.574811
4.0          16.716934      1       NaN",0.9766494140194605,0.9766494140194605
2019-10-12-afternoon,2019-10-12-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0           8.656311      5  6.136435
4.0          16.061844      1       NaN","                  Mean  Count       STD
smell value                            
3.0           8.656311      5  6.136435
4.0          16.061844      1       NaN",0.4824785065767345,0.4824785065767345
2019-10-13-morning,2019-10-13-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          34.899272      1       NaN
3.0          30.199359      5  7.813011
4.0          31.244322      3  3.971478","                  Mean  Count       STD
smell value                            
2.0          34.899272      1       NaN
3.0          30.199359      5  7.813011
4.0          31.244322      3  3.971478",-0.10221002798290608,-0.10221002798290608
2019-10-13-afternoon,2019-10-13-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000      4.369886      2  6.179887
3.000000     10.283212      9  4.019089
3.500000     12.712939      3  1.955363
3.666667     10.091554      1       NaN
4.000000      9.697291     18  3.882353
4.500000     11.729585      1       NaN
5.000000     11.085337      6  2.637534","                  Mean  Count       STD
smell value                            
1.0           4.369886      2  6.179887
3.0          10.216685      8  4.291287
4.0           9.241667     16  3.818537
5.0          11.085337      6  2.637534
7.0          13.810917      2  0.643086
8.0          13.342278      2  2.761085
9.0          11.272505      2  0.646409
11.0         10.091554      1       NaN
14.0         10.516984      1       NaN",0.2636579159009832,0.27702223658663855
2019-10-14-morning,2019-10-14-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          23.986301      4  7.655395
4.0          19.331199      9  6.455843
5.0          20.165205      7  8.885510","                  Mean  Count       STD
smell value                            
3.0          23.986301      4  7.655395
4.0          20.057091      8  6.497089
5.0          20.165205      7  8.885510
8.0          13.524063      1       NaN",-0.15670997229611025,-0.27832821485873516
2019-10-14-afternoon,2019-10-14-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          18.189660      3  4.576107
2.0          15.689433      2  8.372718
3.0           6.217823      3  3.735113
4.0          20.989551      4  2.043104
5.0           1.665558      1       NaN","                  Mean  Count       STD
smell value                            
1.0          20.825768      2  0.432612
2.0          14.765437      3  6.132904
3.0           6.217823      3  3.735113
4.0          20.989551      4  2.043104
5.0           1.665558      1       NaN",-0.1897944953419245,-0.21775391005638725
2019-10-15-morning,2019-10-15-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           8.359768      1       NaN
3.0           6.135402      6  3.279004
3.5           5.817523      1       NaN
4.0           8.548551     18  4.385867
4.2           8.241632      1       NaN
4.5          10.763602      3  2.803554
5.0           7.167302     16  3.731280","                  Mean  Count       STD
smell value                            
2.0           8.359768      1       NaN
3.0           6.135402      6  3.279004
4.0           9.005761     14  4.269614
5.0           7.821247     14  3.450464
7.0           5.817523      1       NaN
8.0           2.774096      2  1.964884
9.0          10.763602      3  2.803554
10.0          2.589683      2  2.483229
12.0          9.838490      1       NaN
16.0         12.406571      1       NaN
21.0          8.241632      1       NaN",0.030919937230081105,0.03540096774648592
2019-10-15-afternoon,2019-10-15-afternoon,98.0,98.0,"                  Mean  Count       STD
smell value                            
1.000000      3.106775      4  2.908186
2.000000     28.965805      1       NaN
3.000000      5.285244     14  7.944903
3.500000      0.934112      1       NaN
4.000000      2.895880     19  4.553147
4.333333      4.767962      1       NaN
5.000000      2.632553     10  2.019658","                  Mean  Count       STD
smell value                            
1.0           3.106775      4  2.908186
2.0          28.965805      1       NaN
3.0           5.285244     14  7.944903
4.0           3.493166     15  4.950531
5.0           2.917265      9  1.917541
7.0           0.934112      1       NaN
8.0           0.656056      4  1.242792
10.0          0.070153      1       NaN
13.0          4.767962      1       NaN",-0.20286116748002853,-0.2108567930335149
2019-10-16-morning,2019-10-16-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000     11.845708      2  4.601159
2.500000     17.652782      1       NaN
3.000000     17.677084      3  2.111516
4.000000      9.693054      8  4.683337
4.333333     19.919031      1       NaN
5.000000     12.477493      4  2.032052","                  Mean  Count       STD
smell value                            
2.0          11.845708      2  4.601159
3.0          17.677084      3  2.111516
4.0           9.693054      8  4.683337
5.0          13.512551      5  2.907516
13.0         19.919031      1       NaN",-0.20825596312076652,0.2876856242453769
2019-10-16-afternoon,2019-10-16-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           3.880820      1       NaN
4.0          11.396285      1       NaN
5.0           8.183247      2  0.340202","                  Mean  Count       STD
smell value                            
1.0           3.880820      1       NaN
4.0          11.396285      1       NaN
5.0           8.183247      2  0.340202",0.7199123558115403,0.7199123558115403
2019-10-17-morning,2019-10-17-morning,100.0,100.0,"                     Mean  Count           STD
smell value                                   
3.0          1.239707e-01      1           NaN
4.0          1.337156e-08      2  1.886865e-08","                     Mean  Count           STD
smell value                                   
3.0          1.239707e-01      1           NaN
4.0          1.337156e-08      2  1.886865e-08",-0.9999999999999827,-0.9999999999999827
2019-10-17-afternoon,2019-10-17-afternoon,100.0,100.0,"                  Mean  Count  STD
smell value                       
1.0          16.125134      1  NaN
4.0          12.742418      1  NaN
5.0          12.465467      1  NaN","                  Mean  Count  STD
smell value                       
1.0          16.125134      1  NaN
4.0          12.742418      1  NaN
5.0          12.465467      1  NaN",-0.984804163003754,-0.984804163003754
2019-10-18-afternoon,2019-10-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.714994      5  14.305789
2.0          42.340639      1        NaN
4.0          24.708887      2  34.942193","                  Mean  Count        STD
smell value                             
1.0          11.714994      5  14.305789
2.0          42.340639      1        NaN
4.0          24.708887      2  34.942193",0.3048432346240779,0.3048432346240779
2019-10-19-morning,2019-10-19-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
3.0          4.419402      4  0.730372
4.0          5.237064     10  2.082670
4.5          4.780495      2  0.927322
5.0          8.585627     15  4.490250","                 Mean  Count       STD
smell value                           
3.0          4.419402      4  0.730372
4.0          5.410386      8  2.314823
5.0          8.760886     14  4.606204
8.0          4.948243      1       NaN
9.0          4.780495      2  0.927322
10.0         6.131999      1       NaN
20.0         4.139306      1       NaN",0.44238176880418845,-0.09282468770131796
2019-10-19-afternoon,2019-10-19-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000      5.167379      1       NaN
3.000000      9.942724     11  4.735677
4.000000     14.161192     16  5.098896
4.333333     15.558770      1       NaN
4.500000     10.033425      2  8.106614
5.000000     13.737258      7  6.309921","                  Mean  Count       STD
smell value                            
2.0           5.167379      1       NaN
3.0           9.597199     10  4.843481
4.0          14.003020     15  5.237071
5.0          13.737258      7  6.309921
6.0          13.397969      1       NaN
8.0          16.533773      1       NaN
9.0          10.033425      2  8.106614
13.0         15.558770      1       NaN",0.31655520374563284,0.1745365948172399
2019-10-20-morning,2019-10-20-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.000000     9.714166      1       NaN
3.000000     1.221532      6  1.787683
4.000000     1.346993      5  1.768863
4.333333     0.105671      1       NaN
4.500000     5.823274      1       NaN
5.000000     4.937337      7  4.797508","                 Mean  Count       STD
smell value                           
1.0          9.714166      1       NaN
3.0          1.464740      5  1.884446
4.0          1.346993      5  1.768863
5.0          4.937337      7  4.797508
6.0          0.005490      1       NaN
9.0          5.823274      1       NaN
13.0         0.105671      1       NaN",0.05760650509116905,-0.09546282562083215
2019-10-20-afternoon,2019-10-20-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          21.598503      1       NaN
2.0           2.205398      1       NaN
3.0          10.336370     13  9.307717
4.0           8.626007     16  8.458381
5.0           9.467885     11  9.905175","                  Mean  Count       STD
smell value                            
1.0          21.598503      1       NaN
2.0           2.205398      1       NaN
3.0          10.336370     13  9.307717
4.0           8.626007     16  8.458381
5.0           9.467885     11  9.905175",-0.09490722313775105,-0.09490722313775105
2019-10-21-morning,2019-10-21-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.5          34.037631      1       NaN
3.0          12.847086     15  9.656908
3.5          21.327566      2  0.220732
4.0           9.849000     25  7.657312
4.5          12.601746      3  6.670834
5.0           9.575255     34  8.653437","                  Mean  Count        STD
smell value                             
3.0          14.790376     15  10.805532
4.0           8.964984     21   6.103316
5.0           9.484033     30   8.724852
7.0          21.327566      2   0.220732
8.0          18.195527      3  14.051393
9.0          12.601746      3   6.670834
10.0          5.598525      3   0.603068
12.0          4.131013      2   1.070939
15.0         24.242111      1        NaN",-0.24746115549672626,0.005925502617835368
2019-10-21-afternoon,2019-10-21-afternoon,100.0,100.0,"                     Mean  Count        STD
smell value                                
1.0          1.496083e+01      3  14.759427
2.0          1.059752e-05      1        NaN
3.0          1.670477e+01      3   9.560893
3.5          9.619833e-11      1        NaN
4.0          2.106306e-06      6   0.000005
5.0          2.208197e+00      3   3.473541","                     Mean  Count           STD
smell value                                   
1.0          1.496083e+01      3  1.475943e+01
2.0          1.059752e-05      1           NaN
3.0          2.221858e+01      2  6.394671e-01
4.0          3.159374e-06      4  6.286021e-06
5.0          2.208197e+00      3  3.473541e+00
6.0          5.677154e+00      1           NaN
7.0          9.619833e-11      1           NaN
8.0          1.714397e-10      2  2.304835e-10",-0.5104503851123736,-0.5055755600587545
2019-10-22-morning,2019-10-22-morning,100.0,100.0,"                 Mean  Count       STD
smell value                           
2.0          9.246055      1       NaN
3.0          6.128050      3  7.919122
4.0          6.771536      3  5.880816
5.0          9.794286      1       NaN","                 Mean  Count       STD
smell value                           
2.0          9.246055      1       NaN
3.0          8.573747      2  9.462367
4.0          6.771536      3  5.880816
5.0          9.794286      1       NaN
6.0          1.236656      1       NaN",0.05041868044971278,-0.3384423258618717
2019-10-22-afternoon,2019-10-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           9.155768      2  12.485919
3.0          11.907285      3   9.195972
4.0           1.189079      2   1.354488","                  Mean  Count        STD
smell value                             
1.0           9.155768      2  12.485919
3.0           9.812259      2  11.949770
4.0           1.189079      2   1.354488
6.0          16.097336      1        NaN",-0.27286400631117774,0.0637383507130865
2019-10-23-morning,2019-10-23-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          18.969219      1       NaN
3.0          19.163920      2  6.854541
4.0          36.037578      1       NaN
5.0          15.834910      1       NaN","                  Mean  Count       STD
smell value                            
1.0          18.969219      1       NaN
3.0          19.163920      2  6.854541
4.0          36.037578      1       NaN
5.0          15.834910      1       NaN",0.15261991485234502,0.15261991485234502
2019-10-23-afternoon,2019-10-23-afternoon,100.0,100.0,"                 Mean  Count       STD
smell value                           
1.0          0.000280      1       NaN
5.0          2.018699      2  0.047688","                 Mean  Count       STD
smell value                           
1.0          0.000280      1       NaN
5.0          2.018699      2  0.047688",0.9995815987766616,0.9995815987766616
2019-10-24-morning,2019-10-24-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.000000     17.443357      6   7.079159
3.500000     20.344092      1        NaN
4.000000     17.131718     15   6.730726
4.333333     20.070582      1        NaN
4.500000     21.732841      5  12.006670
4.600000     36.101732      1        NaN
5.000000     23.486781     14   7.683392","                  Mean  Count        STD
smell value                             
3.0          17.443357      6   7.079159
4.0          16.188000     13   6.147910
5.0          23.486781     14   7.683392
7.0          20.344092      1        NaN
8.0          30.115771      1        NaN
9.0          22.714353      4  13.630520
12.0         16.416008      1        NaN
13.0         20.070582      1        NaN
18.0         17.806795      1        NaN
23.0         36.101732      1        NaN",0.31761384497721584,0.27139209845307116
2019-10-24-afternoon,2019-10-24-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           2.768053      1       NaN
3.0           4.208624      1       NaN
4.0          10.793625      2  0.814874
5.0          18.147470      2  6.358975","                  Mean  Count       STD
smell value                            
1.0           2.768053      1       NaN
3.0           4.208624      1       NaN
4.0          10.793625      2  0.814874
5.0          18.147470      2  6.358975",0.8412069901730579,0.8412069901730579
2019-10-25-morning,2019-10-25-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0          13.050037      3  9.846978
2.5           0.490307      1       NaN
3.0           8.681653      1       NaN
4.0           8.945593      9  4.608570
5.0          11.783445     11  7.464694","                  Mean  Count       STD
smell value                            
2.0          13.050037      3  9.846978
3.0           8.681653      1       NaN
4.0           8.945593      9  4.608570
5.0          10.842351     12  7.828407",0.09566860727246164,-0.05311151011550433
2019-10-25-afternoon,2019-10-25-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000     27.658258      1       NaN
3.000000     12.974494     11  6.571994
3.500000      7.732779      4  7.483335
4.000000     11.537861     28  8.527032
4.333333     17.064033      1       NaN
4.500000     10.153029      2  1.281927
4.666667      5.770860      1       NaN
4.750000      2.379577      1       NaN
5.000000     10.585861     35  6.044088","                  Mean  Count       STD
smell value                            
2.0          27.658258      1       NaN
3.0          13.048984     10  6.922594
4.0          11.841750     24  9.073453
5.0          10.895535     33  6.043100
6.0          12.229591      1       NaN
7.0           7.732779      4  7.483335
8.0           6.172979      2  0.801137
9.0          11.059488      1       NaN
10.0          8.481510      1       NaN
12.0         13.256078      2  1.821262
13.0         17.064033      1       NaN
14.0          5.770860      1       NaN
15.0          2.470986      1       NaN
18.0          9.246570      1       NaN
19.0          2.379577      1       NaN",-0.1701120427847556,-0.20131722118067308
2019-10-26-morning,2019-10-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          10.926449      2  9.332188
4.0          19.350340      1       NaN","                  Mean  Count       STD
smell value                            
3.0          10.926449      2  9.332188
4.0          19.350340      1       NaN",0.5932957530386559,0.5932957530386559
2019-10-26-afternoon,2019-10-26-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
3.0           7.268492      3  12.106059
4.0           0.767212      4   0.671609
5.0          15.762175      1        NaN","                  Mean  Count        STD
smell value                             
3.0           7.268492      3  12.106059
4.0           0.767212      4   0.671609
5.0          15.762175      1        NaN",0.09864934417287002,0.09864934417287002
2019-10-27-morning,2019-10-27-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
5.0          10.857711      1  NaN","                  Mean  Count  STD
smell value                       
5.0          10.857711      1  NaN",,
2019-10-27-afternoon,2019-10-27-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          12.070475      2  12.259457
2.0           6.648800      1        NaN
3.0          17.871560      1        NaN","                  Mean  Count        STD
smell value                             
1.0          12.070475      2  12.259457
2.0           6.648800      1        NaN
3.0          17.871560      1        NaN",0.24343639401533598,0.24343639401533598
2019-10-28-morning,2019-10-28-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000      8.350907      1       NaN
3.000000      7.628836     12  3.966410
3.333333      9.386173      1       NaN
3.500000     11.373093      3  5.302100
3.666667      6.245017      3  2.080427
4.000000      6.942955     16  3.419345
4.142857      8.356621      1       NaN
4.250000     10.511843      1       NaN
4.333333      6.901571      5  2.641802
4.400000      8.451007      1       NaN
4.500000      6.276058      3  3.319180
4.600000      5.880129      1       NaN
4.666667      7.801671      6  3.838943
4.750000      5.447497      1       NaN
5.000000     10.027630     18  5.262198","                  Mean  Count       STD
smell value                            
2.0           8.350907      1       NaN
3.0           7.628836     12  3.966410
4.0           8.508751      7  4.236891
5.0          10.255088     14  5.533748
7.0          11.373093      3  5.302100
8.0           5.856637      7  2.317000
9.0           6.276058      3  3.319180
10.0         12.025492      3  2.443057
11.0          5.043952      2  0.031765
12.0          5.264787      2  2.098882
13.0          7.495114      4  2.637588
14.0          7.801671      6  3.838943
15.0          4.788948      1       NaN
17.0         10.511843      1       NaN
19.0          5.447497      1       NaN
20.0          5.446857      1       NaN
22.0          8.549077      2  0.138692
23.0          5.880129      1       NaN
26.0          4.527399      1       NaN
29.0          8.356621      1       NaN",0.12692780855898372,-0.1540229154233672
2019-10-28-afternoon,2019-10-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000      6.171489      4  1.787651
2.000000      5.337181      1       NaN
3.000000     10.649772     10  6.494984
3.333333     10.541620      1       NaN
4.000000     10.453318     10  6.789333
4.500000      8.807415      1       NaN
5.000000      6.599971      6  2.045427","                  Mean  Count       STD
smell value                            
1.0           6.171489      4  1.787651
2.0           5.337181      1       NaN
3.0          10.649772     10  6.494984
4.0          10.248196      9  7.168234
5.0           6.599971      6  2.045427
8.0          12.299420      1       NaN
9.0           8.807415      1       NaN
10.0         10.541620      1       NaN",0.05159941004605564,0.09021596375180466
2019-10-29-morning,2019-10-29-morning,98.33333333333333,98.33333333333333,"                 Mean  Count       STD
smell value                           
2.000000     6.805807      2  6.896410
3.000000     2.733009     16  3.014688
3.333333     4.149902      1       NaN
3.500000     2.559673      2  0.171387
4.000000     3.378692     18  3.617794
4.250000     2.281370      1       NaN
4.333333     2.721703      2  0.563057
4.400000     1.253380      1       NaN
4.500000     4.128940      1       NaN
4.750000     2.299679      1       NaN
5.000000     1.943090     15  2.890637","                 Mean  Count       STD
smell value                           
2.0          6.805807      2  6.896410
3.0          2.723494     15  3.120250
4.0          3.378692     18  3.617794
5.0          1.871501     14  2.985924
7.0          2.559673      2  0.171387
9.0          3.502333      2  0.886155
10.0         3.547619      2  0.851756
13.0         3.119845      1       NaN
17.0         2.281370      1       NaN
19.0         2.299679      1       NaN
22.0         1.253380      1       NaN
26.0         2.323562      1       NaN",-0.18643191122187194,-0.08045798924691738
