,date,percentage agreement average,percentage agreement sum,impact stats average,impact stats sum,correlation average,correlation sum
2020-6-12-afternoon,2020-6-12-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          10.091511      1       NaN
2.0           7.098312      1       NaN
3.0           7.409048      2  0.432259
4.0           3.134866      1       NaN
5.0          14.258970      1       NaN","                  Mean  Count       STD
smell value                            
1.0          10.091511      1       NaN
2.0           7.098312      1       NaN
3.0           7.409048      2  0.432259
4.0           3.134866      1       NaN
5.0          14.258970      1       NaN",0.16691631632584772,0.16691631632584772
2020-6-13-morning,2020-6-13-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.0           0.530234      1       NaN
4.0           5.852675      1       NaN
5.0          24.576998      2  4.630769","                  Mean  Count       STD
smell value                            
2.0           0.530234      1       NaN
4.0           5.852675      1       NaN
5.0          24.576998      2  4.630769",0.884320541400272,0.884320541400272
2020-6-13-afternoon,2020-6-13-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.941203      3  8.340225
2.0           0.089595      1       NaN
3.0          14.149260      1       NaN
4.0          14.013468      1       NaN","                  Mean  Count       STD
smell value                            
1.0           7.941203      3  8.340225
2.0           0.089595      1       NaN
3.0          14.149260      1       NaN
4.0          14.013468      1       NaN",0.3927739200497637,0.3927739200497637
2020-6-14-morning,2020-6-14-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.720247      1       NaN
2.0           7.317631      1       NaN
4.0          15.840426      1       NaN
5.0          16.140687      3  7.026866","                  Mean  Count       STD
smell value                            
1.0           7.720247      1       NaN
2.0           7.317631      1       NaN
4.0          15.840426      1       NaN
5.0          16.140687      3  7.026866",0.6754992593624531,0.6754992593624531
2020-6-14-afternoon,2020-6-14-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.907412      4  3.184135
2.0           7.211618      3  3.447860
3.0           7.888444      5  2.513794
4.0           6.134128      9  3.205933
5.0          12.693235      2  9.015952","                  Mean  Count       STD
smell value                            
1.0           7.907412      4  3.184135
2.0           7.211618      3  3.447860
3.0           7.888444      5  2.513794
4.0           6.134128      9  3.205933
5.0          12.693235      2  9.015952",0.05660269240346583,0.05660269240346583
2020-6-15-morning,2020-6-15-morning,100.0,100.0,"                     Mean  Count    STD
smell value                            
1.0          8.907644e-01      1    NaN
2.0          1.818672e-09      1    NaN
3.0          1.304988e+00      1    NaN
4.0          5.572000e-01      2  0.788
4.5          2.054482e-04      1    NaN","                     Mean  Count    STD
smell value                            
1.0          8.907644e-01      1    NaN
2.0          1.818672e-09      1    NaN
3.0          1.304988e+00      1    NaN
4.0          5.572000e-01      2  0.788
9.0          2.054482e-04      1    NaN",-0.22466705463436426,-0.39743146218998204
2020-6-15-afternoon,2020-6-15-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          15.888132      2  4.747600
2.0           6.274062      1       NaN
3.0          16.935077      8  5.737177
4.0          25.545293      1       NaN
5.0          19.796332      1       NaN","                  Mean  Count       STD
smell value                            
1.0          15.888132      2  4.747600
2.0           6.274062      1       NaN
3.0          16.935077      8  5.737177
4.0          25.545293      1       NaN
5.0          19.796332      1       NaN",0.368839065004241,0.368839065004241
2020-6-16-morning,2020-6-16-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          20.783738      1        NaN
3.0          17.745229      4   7.310817
4.0          10.359162      4   4.942458
5.0          22.354484      2  22.389426","                  Mean  Count        STD
smell value                             
1.0          20.783738      1        NaN
3.0          17.745229      4   7.310817
4.0          10.359162      4   4.942458
5.0          22.354484      2  22.389426",-0.06951951176789124,-0.06951951176789124
2020-6-16-afternoon,2020-6-16-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          27.852416      3  9.758667
3.0          32.877080      4  1.835785
5.0          32.387355      1       NaN","                  Mean  Count        STD
smell value                             
1.0          24.321040      2  10.753579
2.0          34.915168      1        NaN
3.0          32.133880      3   1.319499
5.0          32.387355      1        NaN
6.0          35.106682      1        NaN",0.3642234578204956,0.5148302799924387
2020-6-17-morning,2020-6-17-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          17.090515      3  7.080668
3.0           0.002911      1       NaN
4.0           0.003398      1       NaN
5.0          12.402621      2  4.222317","                  Mean  Count       STD
smell value                            
1.0          13.002500      2  0.022177
2.0          25.266546      1       NaN
3.0           0.002911      1       NaN
4.0           0.003398      1       NaN
5.0          12.402621      2  4.222317",-0.4225424076823011,-0.2991466683557251
2020-6-17-afternoon,2020-6-17-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.420147      2  11.205796
3.0          10.430467      1        NaN
4.0           4.953874      1        NaN
4.5           3.230744      1        NaN
5.0           6.111272      1        NaN","                  Mean  Count        STD
smell value                             
1.0          11.420147      2  11.205796
3.0          10.430467      1        NaN
4.0           4.953874      1        NaN
5.0           6.111272      1        NaN
9.0           3.230744      1        NaN",-0.5132664418107563,-0.5276914092065339
2020-6-18-morning,2020-6-18-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          16.024428      2  1.584086
4.0          20.247316      3  5.259733","                  Mean  Count       STD
smell value                            
3.0          16.024428      2  1.584086
4.0          20.247316      3  5.259733",0.5196761554308268,0.5196761554308268
2020-6-18-afternoon,2020-6-18-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0           9.076719      2   3.801851
3.0           8.234188      7   4.841911
4.0          16.768729      4  13.349540
5.0           6.587431      3   3.042514","                  Mean  Count        STD
smell value                             
2.0           9.076719      2   3.801851
3.0           8.234188      7   4.841911
4.0          16.768729      4  13.349540
5.0           6.587431      3   3.042514",0.06184859077706144,0.06184859077706144
2020-6-19-morning,2020-6-19-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.000000     28.099847      1       NaN
2.000000      0.019211      1       NaN
3.000000     20.741080     10  9.040504
4.000000     17.456741      3  2.435817
4.333333     19.235028      1       NaN
4.500000     20.649968      1       NaN
5.000000     21.738194      4  1.694865","                  Mean  Count        STD
smell value                             
1.0          28.099847      1        NaN
2.0           0.019211      1        NaN
3.0          19.952651      8   8.206118
4.0          17.456741      3   2.435817
5.0          21.503403      3   1.994515
6.0          23.894793      2  15.470261
9.0          20.649968      1        NaN
10.0         22.442565      1        NaN
13.0         19.235028      1        NaN",0.0757596802656525,0.1113232135397914
2020-6-19-afternoon,2020-6-19-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           6.178578      2   5.199418
3.0          27.134296      3   1.076212
3.5          19.987589      3  13.202885
4.0          20.153188      5  12.013946
5.0          18.076773      4  10.513906","                  Mean  Count        STD
smell value                             
1.0           6.178578      2   5.199418
3.0          27.134296      3   1.076212
4.0          20.153188      5  12.013946
5.0          18.076773      4  10.513906
7.0          19.987589      3  13.202885",0.23675624128118028,0.18609404270447627
2020-6-20-morning,2020-6-20-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.000000     10.568801     10  5.335294
3.500000     10.856605      1       NaN
4.000000     11.544323     16  7.140376
4.200000     14.393778      1       NaN
4.333333     15.205357      1       NaN
4.500000     11.193022      2  1.440658
5.000000     13.250017     17  6.190674","                  Mean  Count       STD
smell value                            
3.0          10.568801     10  5.335294
4.0          11.599720     12  7.509888
5.0          14.052869     16  5.402886
7.0          10.856605      1       NaN
8.0          11.485020      3  8.488448
9.0          11.193022      2  1.440658
10.0          0.404383      1       NaN
12.0         11.057471      1       NaN
13.0         15.205357      1       NaN
21.0         14.393778      1       NaN",0.17132810585202238,0.019777941771141946
2020-6-20-afternoon,2020-6-20-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.392999      1        NaN
2.0           3.124282      1        NaN
3.0          11.179893      6  12.554049
4.0          12.545229      7   6.674571
5.0          15.045664      2   2.149582","                  Mean  Count        STD
smell value                             
1.0          11.392999      1        NaN
2.0           3.124282      1        NaN
3.0          11.179893      6  12.554049
4.0          12.545229      7   6.674571
5.0          15.045664      2   2.149582",0.2052952465149964,0.2052952465149964
2020-6-21-morning,2020-6-21-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          20.249513      3  12.172559
2.5          10.044588      1        NaN
3.0          14.816965      9   7.365692
4.0          14.598559     15   5.164591
4.5          11.700114      2   0.585393
5.0          16.214969      8   7.525617","                  Mean  Count        STD
smell value                             
2.0          20.249513      3  12.172559
3.0          14.604682      8   7.844769
4.0          14.846122     14   5.266379
5.0          15.529371      9   7.333890
8.0          11.132682      1        NaN
9.0          13.305152      3   2.810654",-0.06620343306168648,-0.153692571198645
2020-6-21-afternoon,2020-6-21-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.108475      4  6.590877
2.0          12.205323      1       NaN
3.0           5.813359      4  3.123519
3.5           7.635779      1       NaN
4.0          12.947419      8  3.003958
5.0           5.316652      2  0.452450","                  Mean  Count       STD
smell value                            
1.0           7.108475      4  6.590877
2.0          12.205323      1       NaN
3.0           5.813359      4  3.123519
4.0          12.728046      7  3.174675
5.0           5.316652      2  0.452450
7.0           7.635779      1       NaN
8.0          14.483032      1       NaN",0.22598413850395013,0.24518818517270374
2020-6-22-morning,2020-6-22-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          25.246708      2  12.766839
3.0          24.143205      3  11.239063
3.5          12.523570      2  13.791187
4.0          12.848264     12   7.822111
4.5          23.017227      2   4.615072
5.0          18.441158      7   8.995137","                  Mean  Count        STD
smell value                             
2.0          25.246708      2  12.766839
3.0          26.619913      2  14.691107
4.0          13.022365     11   8.179477
5.0          16.456618      6   8.000778
6.0          19.189790      1        NaN
7.0          12.523570      2  13.791187
8.0          10.933152      1        NaN
9.0          23.017227      2   4.615072
10.0         30.348398      1        NaN",-0.1581641721730277,0.07077158345743675
2020-6-22-afternoon,2020-6-22-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0           8.187504      1        NaN
2.0          19.671834      2  10.358094
3.0          20.179185      3   5.655837
4.0          17.638543      4   5.931369
4.5           1.126850      1        NaN
5.0          20.758669      2  12.185887","                  Mean  Count        STD
smell value                             
1.0           8.187504      1        NaN
2.0          19.671834      2  10.358094
3.0          20.179185      3   5.655837
4.0          17.638543      4   5.931369
5.0          20.758669      2  12.185887
9.0           1.126850      1        NaN",0.04877998319463109,-0.3345981033166995
2020-6-23-morning,2020-6-23-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
2.000000     13.189713      1       NaN
2.500000     11.571201      1       NaN
3.000000     11.203203      8  9.281852
3.666667     15.214771      1       NaN
4.000000     17.762318     14  9.369364
4.250000     15.226055      1       NaN
4.333333     18.512310      1       NaN
5.000000     22.803327      2  0.198303","                  Mean  Count       STD
smell value                            
2.0          13.189713      1       NaN
3.0           8.604836      6  9.338753
4.0          16.287224     13  7.880306
5.0          19.059285      3  6.486387
6.0          18.998307      2  2.229690
8.0          36.938539      1       NaN
11.0         15.214771      1       NaN
13.0         18.512310      1       NaN
17.0         15.226055      1       NaN",0.37385605745372413,0.21278716719661891
2020-6-23-afternoon,2020-6-23-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          10.523754      2  14.788348
2.0           4.021474      1        NaN
3.0          14.286143      4  11.581049
4.0          18.295767      3  25.318060
5.0           9.267544      2  12.976633","                  Mean  Count        STD
smell value                             
1.0          10.523754      2  14.788348
2.0           4.021474      1        NaN
3.0          14.286143      4  11.581049
4.0          23.773769      2  33.195743
5.0           9.267544      2  12.976633
8.0           7.339763      1        NaN",0.09392404588513825,-0.008556950533309246
2020-6-24-morning,2020-6-24-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          13.600764      4  3.720725
2.0          17.878068      2  0.931482
3.0          12.955456      1       NaN","                  Mean  Count       STD
smell value                            
1.0          13.600764      4  3.720725
2.0          17.878068      2  0.931482
3.0          12.955456      1       NaN",0.1696322388046978,0.1696322388046978
2020-6-24-afternoon,2020-6-24-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           9.016690      4  3.712201
2.0           5.363038      1       NaN
3.0           9.548542      1       NaN
5.0          15.391390      1       NaN","                  Mean  Count       STD
smell value                            
1.0           9.016690      4  3.712201
2.0           5.363038      1       NaN
3.0           9.548542      1       NaN
5.0          15.391390      1       NaN",0.5415501481225214,0.5415501481225214
2020-6-25-morning,2020-6-25-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.000000      9.541215      5   5.263699
3.000000     17.293491      8   5.962266
3.500000     10.246840      5   3.812233
3.666667     13.753542      1        NaN
4.000000     14.723066     17   4.863448
4.111111     14.897862      1        NaN
4.333333     17.315916      3  11.732093
4.400000     15.449565      1        NaN
4.500000     11.469936      5   8.047135
4.666667     12.663223      2   6.937659
5.000000     14.502343     22   6.849725","                  Mean  Count        STD
smell value                             
1.0           9.541215      5   5.263699
3.0          17.293491      8   5.962266
4.0          15.101362     15   5.071260
5.0          14.580901     21   7.008716
7.0          10.246840      5   3.812233
8.0          11.606200      1        NaN
9.0          11.469936      5   8.047135
10.0         12.852613      1        NaN
11.0         13.753542      1        NaN
13.0         17.315916      3  11.732093
14.0         12.663223      2   6.937659
16.0         12.165499      1        NaN
22.0         15.449565      1        NaN
37.0         14.897862      1        NaN",0.12291539469087297,-0.0004892788473025626
2020-6-25-afternoon,2020-6-25-afternoon,100.0,100.0,"                     Mean  Count           STD
smell value                                   
2.0          3.407141e-08      2  4.549505e-08
3.0          9.204596e+00      2  1.301726e+01
4.0          6.922758e+00      5  8.468268e+00
5.0          1.623161e+01      2  7.976247e+00","                     Mean  Count           STD
smell value                                   
2.0          3.407141e-08      2  4.549505e-08
3.0          9.204596e+00      2  1.301726e+01
4.0          6.922758e+00      5  8.468268e+00
5.0          1.623161e+01      2  7.976247e+00",0.49406607543416564,0.49406607543416564
2020-6-26-morning,2020-6-26-morning,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0           7.738573      2  5.155574
2.0           7.259199      1       NaN
3.0           8.461806      3  7.157282
4.0           9.199924      5  4.758324
5.0          12.316055      1       NaN","                  Mean  Count       STD
smell value                            
1.0           7.738573      2  5.155574
2.0           7.259199      1       NaN
3.0           8.461806      3  7.157282
4.0           7.993138      4  4.525481
5.0          12.316055      1       NaN
8.0          14.027070      1       NaN",0.22652613022023826,0.36673072129665596
2020-6-26-afternoon,2020-6-26-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          11.062178      2  14.991071
2.5          28.441892      1        NaN
3.0          16.957688      2   2.457583
4.0          18.611458      2   5.763977
5.0          15.636904      1        NaN","                  Mean  Count        STD
smell value                             
1.0          11.062178      2  14.991071
3.0          16.957688      2   2.457583
4.0          18.611458      2   5.763977
5.0          22.039398      2   9.054494",0.22711569001862647,0.5147591611025664
2020-6-27-morning,2020-6-27-morning,100.0,100.0,"                  Mean  Count     STD
smell value                          
3.0           6.689032      1     NaN
4.0          26.378930      2  1.2033
5.0          31.835450      1     NaN","                  Mean  Count     STD
smell value                          
3.0           6.689032      1     NaN
4.0          26.378930      2  1.2033
5.0          31.835450      1     NaN",0.9265739892691686,0.9265739892691686
2020-6-27-afternoon,2020-6-27-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
3.0          18.444090      3  5.927755
4.0          16.738006      1       NaN","                  Mean  Count       STD
smell value                            
3.0          18.444090      3  5.927755
4.0          16.738006      1       NaN",-0.1735733990705168,-0.1735733990705168
2020-6-28-morning,2020-6-28-morning,100.0,100.0,"                  Mean  Count  STD
smell value                       
4.0          14.223259      1  NaN","                  Mean  Count  STD
smell value                       
4.0          14.223259      1  NaN",,
2020-6-28-afternoon,2020-6-28-afternoon,100.0,100.0,"                  Mean  Count       STD
smell value                            
1.0          12.082009      1       NaN
2.0           7.518366      3  2.387747
3.0          14.088403      1       NaN
4.0           6.324844      2  0.863665
5.0           8.182729      1       NaN","                  Mean  Count       STD
smell value                            
1.0          12.082009      1       NaN
2.0           7.518366      3  2.387747
4.0           6.324844      2  0.863665
5.0           8.182729      1       NaN
6.0          14.088403      1       NaN",-0.30367704980672183,0.18707008104269104
2020-6-29-morning,2020-6-29-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          15.233356      2   7.523694
2.0          11.851420      1        NaN
3.0          16.083800      8  10.546191
4.0           9.194671      3   3.302244
5.0           9.315025      6   4.209728","                  Mean  Count       STD
smell value                            
1.0          15.233356      2  7.523694
2.0          11.851420      1       NaN
3.0          17.923188      7  9.908646
4.0           9.194671      3  3.302244
5.0          10.469256      5  3.487175
6.0           3.208088      1       NaN
10.0          3.543869      1       NaN",-0.3203475204366994,-0.4624489027437244
2020-6-29-afternoon,2020-6-29-afternoon,100.0,100.0,"                  Mean  Count        STD
smell value                             
2.0          24.218368      1        NaN
3.0          18.277238      5  14.798670
4.0           9.421917      2  12.964786
5.0          19.561386      1        NaN","                  Mean  Count        STD
smell value                             
2.0          24.218368      1        NaN
3.0          18.277238      5  14.798670
4.0           9.421917      2  12.964786
5.0          19.561386      1        NaN",-0.205100169393007,-0.205100169393007
2020-6-30-morning,2020-6-30-morning,100.0,100.0,"                  Mean  Count        STD
smell value                             
1.0          15.894363      1        NaN
3.0          13.332490      2   6.955069
4.0          17.196235      4  20.657114
5.0          17.231986      4   3.316373","                  Mean  Count        STD
smell value                             
1.0          15.894363      1        NaN
3.0          13.332490      2   6.955069
4.0          17.196235      4  20.657114
5.0          17.231986      4   3.316373",0.07630391844058404,0.07630391844058404
